time,discharge
2016-01-09,0.157340014
2016-01-10,0.15741327228571428
2016-01-11,0.15748653057142858
2016-01-12,0.15755978885714286
2016-01-13,0.15763304714285714
2016-01-14,0.15770630542857142
2016-01-15,0.15777956371428573
2016-01-16,0.157852822
2016-01-17,0.1572418686
2016-01-18,0.1566309152
2016-01-19,0.1560199618
2016-01-20,0.1554090084
2016-01-21,0.154798055
2016-01-22,0.15498314875
2016-01-23,0.1551682425
2016-01-24,0.15535333625
2016-01-25,0.15553843
2016-01-26,0.15572352375
2016-01-27,0.1559086175
2016-01-28,0.15609371125
2016-01-29,0.156278805
2016-01-30,0.15646389875
2016-01-31,0.1566489925
2016-02-01,0.15683408625
2016-02-02,0.15701918
2016-02-03,0.1590672015714286
2016-02-04,0.16111522314285714
2016-02-05,0.16316324471428573
2016-02-06,0.16521126628571428
2016-02-07,0.16725928785714286
2016-02-08,0.16930730942857142
2016-02-09,0.171355331
2016-02-10,0.169408617
2016-02-11,0.167461903
2016-02-12,0.165515189
2016-02-13,0.163568475
2016-02-14,0.161621761
2016-02-15,0.16016741757142858
2016-02-16,0.15871307414285715
2016-02-17,0.15725873071428573
2016-02-18,0.15580438728571427
2016-02-19,0.15435004385714285
2016-02-20,0.15289570042857142
2016-02-21,0.151441357
2016-02-22,0.15356351099999999
2016-02-23,0.155685665
2016-02-24,0.157807819
2016-02-25,0.1641259445
2016-02-26,0.17044407
2016-02-27,0.168784144
2016-02-28,0.167124218
2016-02-29,0.16546429199999999
2016-03-01,0.163804366
2016-03-02,0.16214444
2016-03-03,0.160484514
2016-03-04,0.158824588
2016-03-05,0.15998927159999998
2016-03-06,0.1611539552
2016-03-07,0.1623186388
2016-03-08,0.16348332240000002
2016-03-09,0.164648006
2016-03-10,0.16423401185714287
2016-03-11,0.16382001771428573
2016-03-12,0.16340602357142858
2016-03-13,0.16299202942857144
2016-03-14,0.1625780352857143
2016-03-15,0.16216404114285715
2016-03-16,0.161750047
2016-03-17,0.16371773520000002
2016-03-18,0.1656854234
2016-03-19,0.16765311160000002
2016-03-20,0.1696207998
2016-03-21,0.171588488
2016-03-22,0.1707918762857143
2016-03-23,0.16999526457142858
2016-03-24,0.16919865285714286
2016-03-25,0.16840204114285715
2016-03-26,0.16760542942857143
2016-03-27,0.1668088177142857
2016-03-28,0.166012206
2016-03-29,0.167148676
2016-03-30,0.168285146
2016-03-31,0.169421616
2016-04-01,0.170558086
2016-04-02,0.171694556
2016-04-03,0.17108487166666667
2016-04-04,0.17047518733333333
2016-04-05,0.169865503
2016-04-06,0.1743854915
2016-04-07,0.17890548
2016-04-08,0.18342546850000002
2016-04-09,0.187945457
2016-04-10,0.19685501800000002
2016-04-11,0.205764579
2016-04-12,0.21467414
2016-04-13,0.21393659
2016-04-14,0.21319904
2016-04-15,0.21144674566666666
2016-04-16,0.20969445133333334
2016-04-17,0.207942157
2016-04-18,0.21040562775
2016-04-19,0.2128690985
2016-04-20,0.21533256925
2016-04-21,0.21779604
2016-04-22,0.22007487
2016-04-23,0.2223537
2016-04-24,0.22463253
2016-04-25,0.2225707082
2016-04-26,0.2205088864
2016-04-27,0.2184470646
2016-04-28,0.2163852428
2016-04-29,0.214323421
2016-04-30,0.223219227
2016-05-01,0.232115033
2016-05-02,0.241010839
2016-05-03,0.249906645
2016-05-04,0.246597533
2016-05-05,0.243288421
2016-05-06,0.239979309
2016-05-07,0.2568724996
2016-05-08,0.2737656902
2016-05-09,0.2906588808
2016-05-10,0.3075520714
2016-05-11,0.324445262
2016-05-12,0.32898693275
2016-05-13,0.3335286035
2016-05-14,0.33807027424999997
2016-05-15,0.342611945
2016-05-16,0.3314337276666666
2016-05-17,0.3202555103333333
2016-05-18,0.309077293
2016-05-19,0.3010146075
2016-05-20,0.292951922
2016-05-21,0.2700399803333333
2016-05-22,0.24712803866666666
2016-05-23,0.224216097
2016-05-24,0.20994810575
2016-05-25,0.1956801145
2016-05-26,0.18141212325
2016-05-27,0.167144132
2016-05-28,0.172840858
2016-05-29,0.178537584
2016-05-30,0.18423431
2016-05-31,0.196708285
2016-06-01,0.20918226
2016-06-02,0.24592471733333335
2016-06-03,0.2826671746666667
2016-06-04,0.319409632
2016-06-05,0.33138481225
2016-06-06,0.3433599925
2016-06-07,0.35533517275
2016-06-08,0.367310353
2016-06-09,0.36088786848148147
2016-06-10,0.35446538396296295
2016-06-11,0.34804289944444444
2016-06-12,0.34162041492592593
2016-06-13,0.3351979304074074
2016-06-14,0.32877544588888885
2016-06-15,0.32235296137037034
2016-06-16,0.3159304768518518
2016-06-17,0.3095079923333333
2016-06-18,0.3030855078148148
2016-06-19,0.2966630232962963
2016-06-20,0.2902405387777778
2016-06-21,0.2838180542592592
2016-06-22,0.27739556974074076
2016-06-23,0.2709730852222222
2016-06-24,0.2645506007037037
2016-06-25,0.25812811618518516
2016-06-26,0.25170563166666665
2016-06-27,0.24528314714814814
2016-06-28,0.23886066262962963
2016-06-29,0.2324381781111111
2016-06-30,0.22601569359259258
2016-07-01,0.21959320907407406
2016-07-02,0.21317072455555555
2016-07-03,0.20674824003703704
2016-07-04,0.2003257555185185
2016-07-05,0.193903271
2016-07-06,0.1962417732
2016-07-07,0.1985802754
2016-07-08,0.2009187776
2016-07-09,0.2032572798
2016-07-10,0.205595782
2016-07-11,0.2080217217142857
2016-07-12,0.21044766142857144
2016-07-13,0.21287360114285714
2016-07-14,0.21529954085714287
2016-07-15,0.21772548057142857
2016-07-16,0.22015142028571427
2016-07-17,0.22257736
2016-07-18,0.223715924
2016-07-19,0.224854488
2016-07-20,0.225993052
2016-07-21,0.22713161599999998
2016-07-22,0.22827018
2016-07-23,0.207779916
2016-07-24,0.187289652
