time,discharge
2016-04-29,0.148474904
2016-04-30,0.15540732725
2016-05-01,0.1623397505
2016-05-02,0.16927217374999998
2016-05-03,0.176204597
2016-05-04,0.17447336533333332
2016-05-05,0.17274213366666666
2016-05-06,0.171010902
2016-05-07,0.1786582464
2016-05-08,0.1863055908
2016-05-09,0.1939529352
2016-05-10,0.2016002796
2016-05-11,0.209247624
2016-05-12,0.215775257
2016-05-13,0.22230289
2016-05-14,0.228830523
2016-05-15,0.235358156
2016-05-16,0.22582505020000002
2016-05-17,0.21629194440000002
2016-05-18,0.2067588386
2016-05-19,0.1972257328
2016-05-20,0.187692627
2016-05-21,0.180110031
2016-05-22,0.172527435
2016-05-23,0.164944839
2016-05-24,0.14417763725000002
2016-05-25,0.1234104355
2016-05-26,0.10264323375
2016-05-27,0.081876032
2016-05-28,0.095957983
2016-05-29,0.110039934
2016-05-30,0.124121885
2016-05-31,0.138203836
2016-06-01,0.152285787
2016-06-02,0.17199332085714286
2016-06-03,0.19170085471428572
2016-06-04,0.21140838857142857
2016-06-05,0.23111592242857143
2016-06-06,0.2508234562857143
2016-06-07,0.27053099014285714
2016-06-08,0.290238524
2016-06-09,0.28633488796296297
2016-06-10,0.28243125192592594
2016-06-11,0.2785276158888889
2016-06-12,0.27462397985185183
2016-06-13,0.2707203438148148
2016-06-14,0.2668167077777778
2016-06-15,0.26291307174074074
2016-06-16,0.2590094357037037
2016-06-17,0.2551057996666667
2016-06-18,0.25120216362962966
2016-06-19,0.2472985275925926
2016-06-20,0.24339489155555555
2016-06-21,0.23949125551851852
2016-06-22,0.2355876194814815
2016-06-23,0.23168398344444446
2016-06-24,0.2277803474074074
2016-06-25,0.22387671137037038
2016-06-26,0.21997307533333332
2016-06-27,0.2160694392962963
2016-06-28,0.21216580325925927
2016-06-29,0.20826216722222224
2016-06-30,0.2043585311851852
2016-07-01,0.20045489514814815
2016-07-02,0.19655125911111113
2016-07-03,0.19264762307407407
2016-07-04,0.18874398703703704
2016-07-05,0.184840351
2016-07-06,0.18250754400000002
2016-07-07,0.180174737
2016-07-08,0.17784193
2016-07-09,0.175509123
2016-07-10,0.173176316
2016-07-11,0.1781757557142857
2016-07-12,0.18317519542857144
2016-07-13,0.18817463514285715
2016-07-14,0.19317407485714286
2016-07-15,0.19817351457142857
2016-07-16,0.2031729542857143
