time,discharge
2016-01-16,0.21096672
2016-01-17,0.2098727395
2016-01-18,0.208778759
2016-01-19,0.2076847785
2016-01-20,0.206590798
2016-01-21,0.20549681749999998
2016-01-22,0.204402837
2016-01-23,0.2033088565
2016-01-24,0.202214876
2016-01-25,0.2011208955
2016-01-26,0.200026915
2016-01-27,0.1989329345
2016-01-28,0.197838954
2016-01-29,0.1967449735
2016-01-30,0.195650993
2016-01-31,0.1945570125
2016-02-01,0.193463032
2016-02-02,0.1923690515
2016-02-03,0.191275071
2016-02-04,0.19018109049999998
2016-02-05,0.18908711
2016-02-06,0.1879931295
2016-02-07,0.186899149
2016-02-08,0.1858051685
2016-02-09,0.184711188
2016-02-10,0.18531354683333334
2016-02-11,0.18591590566666666
2016-02-12,0.1865182645
2016-02-13,0.18712062333333332
2016-02-14,0.18772298216666666
2016-02-15,0.18832534099999998
2016-02-16,0.18892769983333332
2016-02-17,0.18953005866666667
2016-02-18,0.19013241749999998
2016-02-19,0.19073477633333333
2016-02-20,0.19133713516666664
2016-02-21,0.191939494
2016-02-22,0.19060973591666666
2016-02-23,0.18927997783333333
2016-02-24,0.18795021974999998
2016-02-25,0.18662046166666665
2016-02-26,0.18529070358333333
2016-02-27,0.1839609455
2016-02-28,0.18263118741666667
2016-02-29,0.18130142933333335
2016-03-01,0.17997167125000002
2016-03-02,0.17864191316666667
2016-03-03,0.17731215508333334
2016-03-04,0.175982397
2016-03-05,0.17562437675
2016-03-06,0.1752663565
2016-03-07,0.17490833625000002
2016-03-08,0.174550316
2016-03-09,0.17419229575
2016-03-10,0.17383427550000002
2016-03-11,0.17347625525000002
2016-03-12,0.173118235
2016-03-13,0.17276021475
2016-03-14,0.1724021945
2016-03-15,0.17204417425000001
2016-03-16,0.171686154
2016-03-17,0.17280815658333334
2016-03-18,0.17393015916666668
2016-03-19,0.17505216175
2016-03-20,0.17617416433333333
2016-03-21,0.17729616691666666
2016-03-22,0.1784181695
2016-03-23,0.17954017208333334
2016-03-24,0.18066217466666668
2016-03-25,0.18178417725
2016-03-26,0.18290617983333332
2016-03-27,0.18402818241666666
2016-03-28,0.185150185
2016-03-29,0.187237258125
2016-03-30,0.18932433125
2016-03-31,0.191411404375
2016-04-01,0.1934984775
2016-04-02,0.195585550625
2016-04-03,0.19767262375
2016-04-04,0.199759696875
2016-04-05,0.20184677
2016-04-06,0.199020675
2016-04-07,0.19619458
2016-04-08,0.193368485
2016-04-09,0.19054239
2016-04-10,0.1936062795
2016-04-11,0.196670169
2016-04-12,0.1997340585
2016-04-13,0.202797948
2016-04-14,0.2058618375
2016-04-15,0.208925727
2016-04-16,0.2119896165
2016-04-17,0.215053506
2016-04-18,0.21399578975
2016-04-19,0.2129380735
2016-04-20,0.21188035725
2016-04-21,0.210822641
2016-04-22,0.21196989508333333
2016-04-23,0.2131171491666667
2016-04-24,0.21426440325
2016-04-25,0.21541165733333334
2016-04-26,0.21655891141666667
2016-04-27,0.2177061655
2016-04-28,0.21885341958333335
2016-04-29,0.22000067366666667
2016-04-30,0.22114792775
2016-05-01,0.22229518183333336
2016-05-02,0.22344243591666668
2016-05-03,0.22458969
2016-05-04,0.23503665333333335
2016-05-05,0.24548361666666668
2016-05-06,0.25593058
2016-05-07,0.261510326
2016-05-08,0.267090072
2016-05-09,0.272669818
2016-05-10,0.278249564
2016-05-11,0.28382931
2016-05-12,0.289409056
2016-05-13,0.294988802
2016-05-14,0.300568548
2016-05-15,0.306148294
2016-05-16,0.288751995125
2016-05-17,0.27135569625
2016-05-18,0.253959397375
2016-05-19,0.2365630985
2016-05-20,0.21916679962500002
2016-05-21,0.20177050075
2016-05-22,0.184374201875
2016-05-23,0.166977903
2016-05-24,0.16003172525
2016-05-25,0.1530855475
2016-05-26,0.14613936975
2016-05-27,0.139193192
2016-05-28,0.1512366564
2016-05-29,0.1632801208
2016-05-30,0.17532358520000002
2016-05-31,0.1873670496
2016-06-01,0.199410514
2016-06-02,0.23562240466666667
2016-06-03,0.27183429533333336
2016-06-04,0.308046186
2016-06-05,0.32318341225
2016-06-06,0.3383206385
2016-06-07,0.35345786474999996
2016-06-08,0.368595091
2016-06-09,0.36599211374074075
2016-06-10,0.36338913648148147
2016-06-11,0.36078615922222224
2016-06-12,0.35818318196296295
2016-06-13,0.3555802047037037
2016-06-14,0.35297722744444443
2016-06-15,0.3503742501851852
2016-06-16,0.3477712729259259
2016-06-17,0.3451682956666667
2016-06-18,0.3425653184074074
2016-06-19,0.33996234114814816
2016-06-20,0.3373593638888889
2016-06-21,0.33475638662962964
2016-06-22,0.33215340937037036
2016-06-23,0.3295504321111111
2016-06-24,0.32694745485185184
2016-06-25,0.3243444775925926
2016-06-26,0.3217415003333333
2016-06-27,0.3191385230740741
2016-06-28,0.3165355458148148
2016-06-29,0.31393256855555557
2016-06-30,0.3113295912962963
2016-07-01,0.30872661403703705
2016-07-02,0.30612363677777776
2016-07-03,0.30352065951851853
2016-07-04,0.3009176822592593
2016-07-05,0.298314705
2016-07-06,0.2928757254
2016-07-07,0.2874367458
2016-07-08,0.2819977662
2016-07-09,0.2765587866
2016-07-10,0.271119807
2016-07-11,0.28016577042857144
2016-07-12,0.2892117338571428
2016-07-13,0.2982576972857143
2016-07-14,0.3073036607142857
2016-07-15,0.31634962414285717
2016-07-16,0.32539558757142856
2016-07-17,0.334441551
2016-07-18,0.32275706644444446
2016-07-19,0.31107258188888887
2016-07-20,0.2993880973333333
2016-07-21,0.2877036127777778
2016-07-22,0.27601912822222224
2016-07-23,0.26433464366666665
2016-07-24,0.2526501591111111
2016-07-25,0.24096567455555556
2016-07-26,0.22928119
2016-07-27,0.25791448266666667
2016-07-28,0.2865477753333333
2016-07-29,0.315181068
2016-07-30,0.30787346
2016-07-31,0.300565852
2016-08-01,0.293258244
2016-08-02,0.28595063600000004
2016-08-03,0.278643028
2016-08-04,0.25639901425
2016-08-05,0.2341550005
2016-08-06,0.21191098675
2016-08-07,0.189666973
2016-08-08,0.212720194
2016-08-09,0.235773415
2016-08-10,0.258826636
2016-08-11,0.2510151122222222
2016-08-12,0.24320358844444445
2016-08-13,0.23539206466666668
2016-08-14,0.2275805408888889
2016-08-15,0.21976901711111113
2016-08-16,0.21195749333333333
2016-08-17,0.20414596955555556
2016-08-18,0.19633444577777778
2016-08-19,0.188522922
2016-08-20,0.20047417850000002
2016-08-21,0.212425435
2016-08-22,0.2243766915
2016-08-23,0.236327948
2016-08-24,0.2482792045
2016-08-25,0.260230461
2016-08-26,0.2721817175
2016-08-27,0.284132974
2016-08-28,0.25978559525
2016-08-29,0.2354382165
2016-08-30,0.21109083774999998
2016-08-31,0.186743459
2016-09-01,0.20401576366666666
2016-09-02,0.22128806833333334
2016-09-03,0.238560373
2016-09-04,0.2257493406
2016-09-05,0.21293830819999998
2016-09-06,0.2001272758
2016-09-07,0.1873162434
2016-09-08,0.174505211
2016-09-09,0.1726862817142857
2016-09-10,0.17086735242857143
2016-09-11,0.16904842314285715
2016-09-12,0.16722949385714284
2016-09-13,0.16541056457142855
2016-09-14,0.16359163528571427
2016-09-15,0.161772706
2016-09-16,0.16155684299999998
2016-09-17,0.16134098
2016-09-18,0.16112511699999998
2016-09-19,0.160909254
2016-09-20,0.160693391
2016-09-21,0.16362996375
2016-09-22,0.1665665365
2016-09-23,0.16950310925
2016-09-24,0.172439682
2016-09-25,0.1704792725
2016-09-26,0.16851886300000002
2016-09-27,0.1665584535
2016-09-28,0.164598044
2016-09-29,0.16263763450000002
2016-09-30,0.160677225
2016-10-01,0.1587168155
2016-10-02,0.15675640600000001
2016-10-03,0.1547959965
2016-10-04,0.152835587
2016-10-05,0.1508751775
2016-10-06,0.148914768
2016-10-07,0.1469543585
2016-10-08,0.144993949
2016-10-09,0.1430335395
2016-10-10,0.14107313
2016-10-11,0.1391127205
2016-10-12,0.137152311
2016-10-13,0.1351919015
2016-10-14,0.133231492
2016-10-15,0.13544176814285716
2016-10-16,0.1376520442857143
2016-10-17,0.13986232042857144
2016-10-18,0.14207259657142857
2016-10-19,0.14428287271428572
2016-10-20,0.14649314885714287
2016-10-21,0.148703425
2016-10-22,0.151916902
2016-10-23,0.15513037899999998
2016-10-24,0.158343856
2016-10-25,0.161557333
2016-10-26,0.16477081
2016-10-27,0.16369270041666667
2016-10-28,0.16261459083333332
2016-10-29,0.16153648125
2016-10-30,0.16045837166666665
2016-10-31,0.15938026208333333
2016-11-01,0.15830215250000002
2016-11-02,0.15722404291666667
2016-11-03,0.15614593333333335
2016-11-04,0.15506782375
2016-11-05,0.15398971416666668
2016-11-06,0.15291160458333333
2016-11-07,0.151833495
2016-11-08,0.15376449525000002
2016-11-09,0.1556954955
2016-11-10,0.15762649574999998
2016-11-11,0.159557496
2016-11-12,0.161364654
2016-11-13,0.163171812
2016-11-14,0.16497897
2016-11-15,0.166786128
2016-11-16,0.168593286
2016-11-17,0.17040044399999998
2016-11-18,0.172207602
2016-11-19,0.17401476
2016-11-20,0.175821918
2016-11-21,0.177629076
2016-11-22,0.179436234
2016-11-23,0.181243392
2016-11-24,0.17453224966666667
2016-11-25,0.16782110733333333
2016-11-26,0.161109965
2016-11-27,0.16862862233333334
2016-11-28,0.17614727966666666
2016-11-29,0.183665937
2016-11-30,0.18056646433333334
2016-12-01,0.17746699166666666
2016-12-02,0.174367519
2016-12-03,0.17126804633333334
2016-12-04,0.16816857366666665
2016-12-05,0.165069101
2016-12-06,0.16196962833333334
2016-12-07,0.15887015566666665
2016-12-08,0.155770683
2016-12-09,0.15684243474999998
2016-12-10,0.1579141865
2016-12-11,0.15898593825
2016-12-12,0.16005769
2016-12-13,0.16112944175
2016-12-14,0.1622011935
2016-12-15,0.16327294525
2016-12-16,0.16434469699999998
2016-12-17,0.16541644875
2016-12-18,0.1664882005
2016-12-19,0.16755995225
2016-12-20,0.168631704
2016-12-21,0.1695510614
2016-12-22,0.1704704188
2016-12-23,0.1713897762
2016-12-24,0.1723091336
2016-12-25,0.173228491
2016-12-26,0.173689174
2016-12-27,0.17414985700000002
2016-12-28,0.17461054
2016-12-29,0.175071223
2016-12-30,0.169774379
2016-12-31,0.164477535
2017-01-01,0.159180691
2017-01-02,0.16082390166666669
2017-01-03,0.16246711233333333
