,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
0,2016-01-09,0.15854934343480667,0.05681960585148485,0.07194828757775601,215.20401,237.46793
1,2016-01-16,0.17505835470694614,0.06272105834521793,0.07966592962960609,215.20401,237.46793
2,2016-02-09,0.1803589349480716,0.06677977343014185,0.08341707411573662,215.20401,237.46793
3,2016-02-14,0.16802942375285881,0.06183943432425362,0.0767954664427141,215.20401,237.46793
4,2016-02-21,0.16931623496051185,0.06697195438463557,0.07927044640387987,215.20401,237.46793
5,2016-02-24,0.16713480133893802,0.06969080904496763,0.08019715959770345,215.20401,237.46793
6,2016-02-26,0.18023785007276868,0.07427680385494514,0.0856499564257955,215.20401,237.46793
7,2016-03-04,0.16354153950831904,0.0548909323324262,0.07232904822501696,215.20401,237.46793
8,2016-03-09,0.16639316208642294,0.07222239271288347,0.08011492931760339,215.20401,237.46793
9,2016-03-16,0.16308321303328335,0.056359499680002256,0.07281219414078649,215.20401,237.46793
10,2016-03-21,0.1964906078857494,0.07322141548320765,0.0899442752829349,215.20401,237.46793
11,2016-03-28,0.18267453186565363,0.06243847469636879,0.08178975093906686,215.20401,237.46793
12,2016-04-02,0.16003062391521236,0.06318774098525687,0.07424153090668192,215.20401,237.46793
13,2016-04-05,0.17652390447277463,0.12971290139506245,0.10479381708038732,215.20401,237.46793
14,2016-04-09,0.19976924180049124,0.10677329374458353,0.10426529563398856,215.20401,237.46793
15,2016-04-17,0.21994785796050162,0.11419305624440193,0.11297646580934781,215.20401,237.46793
16,2016-04-21,0.2424208280205365,0.09611593233500632,0.11443412567320796,215.20401,237.46793
17,2016-04-24,0.23612963871783124,0.11442567681241819,0.11920397764744395,215.20401,237.46793
18,2016-04-29,0.22147254553120038,0.11672854519579245,0.11367710407864227,215.20401,237.46793
19,2016-05-03,0.2586292649727397,0.08902849327369494,0.11587341862384226,215.20401,237.46793
20,2016-05-06,0.262408237451949,0.09530116734710042,0.11966264788756031,215.20401,237.46793
21,2016-05-18,0.33388060145390064,0.11959341438440518,0.15206269067447506,215.20401,237.46793
22,2016-05-20,0.32025475740646553,0.11549188530205218,0.14510859833298995,215.20401,237.46793
23,2016-05-23,0.24695423089444202,0.08479368392045583,0.1106538433083461,215.20401,237.46793
24,2016-05-27,0.18156646524510955,0.06876340830290117,0.08312991635918622,215.20401,237.46793
25,2016-05-30,0.20383914236476935,0.06853432002787674,0.09052418069423379,215.20401,237.46793
26,2016-06-01,0.21181196657798124,0.07708128759545951,0.0957318338787904,215.20401,237.46793
27,2016-06-04,0.3271132482453871,0.11041949510535437,0.14589282854527483,215.20401,237.46793
28,2016-06-08,0.3949228188609271,0.11865562184402173,0.16867368366958044,215.20401,237.46793
29,2016-07-05,0.21245365449195958,0.07518189041001688,0.09718145695256787,215.20401,237.46793
30,2016-07-10,0.2137325337185947,0.0752643757730995,0.09746281600083716,215.20401,237.46793
31,2016-07-22,0.24660756669542822,0.08162822725769647,0.11120431149184859,215.20401,237.46793
32,2016-07-26,0.1632351110656079,0.05472435469840667,0.0722900968143472,215.20401,237.46793
33,2016-07-29,0.20365767255595021,0.06578806018170205,0.09028141060944142,215.20401,237.46793
34,2016-08-03,0.19818948411984985,0.06474970292712337,0.08828461018315065,215.20401,237.46793
35,2016-08-07,0.14711933554763515,0.048794256271886965,0.0649058159110177,215.20401,237.46793
36,2016-08-10,0.18580752196139652,0.062054834573223056,0.08363672689832724,215.20401,237.46793
37,2016-08-15,0.18634998676002762,0.06555766358119736,0.08497297021718513,215.20401,237.46793
38,2016-08-19,0.15530251079574506,0.04938359317199739,0.06751425646792,215.20401,237.46793
39,2016-08-27,0.19207804911358944,0.06673363475681765,0.08674035627761827,215.20401,237.46793
40,2016-08-31,0.1606893984196026,0.07200109427897236,0.07902313530097328,215.20401,237.46793
41,2016-09-03,0.1438327319158674,0.05693101915659382,0.06741663990736495,215.20401,237.46793
42,2016-09-08,0.14338811013135755,0.05474275978977072,0.06688471131152476,215.20401,237.46793
43,2016-09-15,0.14465763532408202,0.06242225373682486,0.07054182250460045,215.20401,237.46793
44,2016-09-27,0.14394304517700163,0.061268555381700146,0.06943752713661022,215.20401,237.46793
45,2016-10-14,0.12145245204732776,0.0639984164412009,0.0632045447483193,215.20401,237.46793
46,2016-10-26,0.14402116975275384,0.07547243588786942,0.07466519663212501,215.20401,237.46793
47,2016-11-02,0.13491341064749968,0.07958400455451597,0.07297910404200675,215.20401,237.46793
48,2016-11-07,0.12403375416362064,0.07546425474810045,0.0674262062330242,215.20401,237.46793
49,2016-11-11,0.13276111465404702,0.07102341098841766,0.06862394951962762,215.20401,237.46793
50,2016-11-14,0.15045628681740228,0.06787035120459609,0.07398854180935835,215.20401,237.46793
51,2016-11-23,0.1519162599248483,0.06441952429162986,0.07356831425691022,215.20401,237.46793
52,2016-11-26,0.14708229450027344,0.07544792673755077,0.07576945162434627,215.20401,237.46793
53,2016-11-29,0.15438376369961976,0.060341849573011724,0.07283948947883882,215.20401,237.46793
54,2016-12-08,0.14470297263311194,0.06858486827322982,0.07221501245767828,215.20401,237.46793
55,2016-12-13,0.1306198828786904,0.05845712975099146,0.06342760069987012,215.20401,237.46793
56,2016-12-20,0.14766732416950926,0.057813468897481846,0.06891363641059704,215.20401,237.46793
57,2016-12-23,0.14904502275182752,0.055453045423464464,0.06856586481983198,215.20401,237.46793
58,2016-12-25,0.1599771378156955,0.0604601611136201,0.07451398875540338,215.20401,237.46793
59,2016-12-29,0.1588490362072482,0.06696612446015268,0.07555843796402918,215.20401,237.46793
