,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
0,2016-01-09,0.2853538158125082,0.1008494273871664,0.12706924938222744,279.26797,278.34073
1,2016-01-16,0.3216553420811649,0.10879765553812742,0.14069077626240298,279.26797,278.34073
2,2016-01-21,0.3517034062164848,0.1449842295611094,0.1654264520820207,279.26797,278.34073
3,2016-02-02,0.31276469698709186,0.10541463970952142,0.1366276138459749,279.26797,278.34073
4,2016-02-14,0.35151606385806927,0.13426336551460077,0.15978592232260772,279.26797,278.34073
5,2016-02-21,0.3222909694992506,0.1363428995413033,0.1535097461803389,279.26797,278.34073
6,2016-02-24,0.314449126012218,0.12764482089781387,0.14680486464654047,279.26797,278.34073
7,2016-02-26,0.3463279259335294,0.15347997961396798,0.16825241588342205,279.26797,278.34073
8,2016-03-04,0.2975941536755775,0.09707409370378,0.12874275837024954,279.26797,278.34073
9,2016-03-09,0.3408035592138097,0.15017004077052098,0.1643148071420927,279.26797,278.34073
10,2016-03-16,0.39635709231927807,0.14235791387715113,0.17731924415316516,279.26797,278.34073
11,2016-03-28,0.31796588622005295,0.12151866834700198,0.14668887371207792,279.26797,278.34073
12,2016-04-02,0.3433290358068796,0.1374823586047897,0.15921731426201244,279.26797,278.34073
13,2016-04-05,0.40576020668090196,0.31478581719465293,0.25431508710051065,279.26797,278.34073
14,2016-04-09,0.35458392657166327,0.1965175300285833,0.18751196229836734,279.26797,278.34073
15,2016-04-17,0.5165898845511516,0.28078229545500744,0.2720180684824074,279.26797,278.34073
16,2016-04-21,0.585985305945927,0.22029138656579583,0.2654183650662252,279.26797,278.34073
17,2016-04-29,0.5177987298525737,0.2705903909915838,0.2672864318823178,279.26797,278.34073
18,2016-05-03,0.5693745342350919,0.17987471073844674,0.24331968614860594,279.26797,278.34073
19,2016-05-06,0.5918437992327653,0.20100821812866232,0.2586827302971408,279.26797,278.34073
20,2016-05-11,0.7627522519779236,0.25358288392076067,0.33075221707287256,279.26797,278.34073
21,2016-05-15,0.7081774682564873,0.21390575230737818,0.2980443965117296,279.26797,278.34073
22,2016-05-18,0.7556668693191376,0.24408063987163997,0.3233400325675881,279.26797,278.34073
23,2016-05-20,0.5773434533926957,0.20549978915855438,0.2564748809460592,279.26797,278.34073
24,2016-05-23,0.5395998523195719,0.16493103154313715,0.22673942974554978,279.26797,278.34073
25,2016-05-27,0.3763060678073665,0.1402941210421647,0.16886214235789357,279.26797,278.34073
26,2016-05-30,0.40800921523733535,0.13366823379855686,0.17639175892856535,279.26797,278.34073
27,2016-06-01,0.4868259525125021,0.1767341327073571,0.2161265480013102,279.26797,278.34073
28,2016-06-04,0.6885620188311294,0.22321660694646372,0.29649540381656625,279.26797,278.34073
29,2016-06-08,0.8864811619942169,0.2529829866589749,0.3640253529375731,279.26797,278.34073
30,2016-07-05,0.4520492728638556,0.14686748390736876,0.19581779951806583,279.26797,278.34073
31,2016-07-10,0.45730556638499914,0.15090564731775175,0.19989024906575636,279.26797,278.34073
32,2016-07-17,0.5223426796092855,0.15908205699883482,0.22268153939020124,279.26797,278.34073
33,2016-07-22,0.5381652073542934,0.15712194156542114,0.22617586634535625,279.26797,278.34073
34,2016-07-26,0.24385731465853214,0.08810699359069538,0.1091277958469083,279.26797,278.34073
35,2016-07-29,0.4229160945776388,0.12115680425335262,0.17483644922483374,279.26797,278.34073
36,2016-08-03,0.4443226245768761,0.131723809827882,0.1864277622276006,279.26797,278.34073
37,2016-08-10,0.39191703883864587,0.11571176984777004,0.16404624881201121,279.26797,278.34073
38,2016-08-15,0.43975415841768206,0.1361128830856978,0.18697366524839204,279.26797,278.34073
39,2016-08-19,0.3222140407275338,0.10483349063079239,0.14009722210695075,279.26797,278.34073
40,2016-08-27,0.40148275657246296,0.13613885040121892,0.1761095147681364,279.26797,278.34073
41,2016-08-31,0.2887591133900972,0.12921240165590342,0.13961531978790423,279.26797,278.34073
42,2016-09-08,0.3285849569241582,0.11359631342845972,0.1454379516218846,279.26797,278.34073
43,2016-09-12,0.2338061518851251,0.1101872245227089,0.11743849696044059,279.26797,278.34073
44,2016-09-20,0.260922980452495,0.09590411374972246,0.11937329164821497,279.26797,278.34073
45,2016-09-24,0.2568074208082338,0.139382958100914,0.13525206953200358,279.26797,278.34073
46,2016-09-27,0.2592396007449483,0.12108773062870232,0.1277849465945854,279.26797,278.34073
47,2016-10-12,0.23510269495919042,0.106828821509204,0.11445062750231673,279.26797,278.34073
48,2016-10-14,0.2102517064912585,0.11119128355573774,0.10888430416848575,279.26797,278.34073
49,2016-10-30,0.32189074514369204,0.21864814223096168,0.18928153602000436,279.26797,278.34073
50,2016-11-07,0.2604140286294962,0.19932807221769389,0.16214286089568103,279.26797,278.34073
51,2016-11-11,0.2652428736343422,0.18136607356008183,0.15614544775097516,279.26797,278.34073
52,2016-11-14,0.2908802480826899,0.1455474700754013,0.14746497147057322,279.26797,278.34073
53,2016-11-23,0.29183512653911853,0.12717553410193222,0.1405740376796701,279.26797,278.34073
54,2016-11-26,0.28680005457992047,0.14314607581741168,0.145263922606724,279.26797,278.34073
55,2016-11-29,0.3376672984523097,0.13981708584873676,0.15827967876531313,279.26797,278.34073
56,2016-12-05,0.30275282255816444,0.13108482493145035,0.14632697816591872,279.26797,278.34073
57,2016-12-08,0.3033694140538607,0.14703531242253648,0.1520555131378067,279.26797,278.34073
58,2016-12-13,0.2764199878756997,0.12400220326906825,0.13375022112904314,279.26797,278.34073
59,2016-12-20,0.2812113083817184,0.11300704895316521,0.1310226411785165,279.26797,278.34073
