,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
0,16/01/2016,0.105604457,0.034269854,0.044271637,277.87628,303.33832
1,09/02/2016,0.099590965,0.027854192,0.03959312,277.87628,303.33832
2,21/02/2016,0.092889747,0.034071818,0.041004081,277.87628,303.33832
3,24/02/2016,0.086678737,0.033109807,0.038732153,277.87628,303.33832
4,04/03/2016,0.097487509,0.028501203,0.0392824,277.87628,303.33832
5,16/03/2016,0.097343159,0.033715974,0.041900304,277.87628,303.33832
6,28/03/2016,0.103112194,0.028606437,0.040870509,277.87628,303.33832
7,05/04/2016,0.106229803,0.084709392,0.069467346,277.87628,303.33832
8,09/04/2016,0.107190988,0.068203778,0.061622676,277.87628,303.33832
9,12/04/2016,0.111772993,0.057787464,0.057783392,277.87628,303.33832
10,17/04/2016,0.09986525,0.075829694,0.06345448,277.87628,303.33832
11,03/05/2016,0.137078158,0.046461204,0.05837557,277.87628,303.33832
12,20/05/2016,0.135894239,0.051333205,0.06038736,277.87628,303.33832
13,23/05/2016,0.098006686,0.035295492,0.042686604,277.87628,303.33832
14,27/05/2016,0.052031678,0.023252901,0.02508432,277.87628,303.33832
15,01/06/2016,0.118251812,0.038957343,0.049720502,277.87628,303.33832
16,04/06/2016,0.179797017,0.053579393,0.073592591,277.87628,303.33832
17,08/06/2016,0.191458197,0.04855864,0.073347547,277.87628,303.33832
18,05/07/2016,0.162697691,0.043069961,0.063646781,277.87628,303.33832
19,10/07/2016,0.154379461,0.042343662,0.061203257,277.87628,303.33832
20,22/07/2016,0.180384146,0.042822658,0.068418944,277.87628,303.33832
21,29/07/2016,0.163078368,0.037541163,0.060732724,277.87628,303.33832
22,03/08/2016,0.14727154,0.035218852,0.055738641,277.87628,303.33832
23,07/08/2016,0.115411971,0.03168518,0.045360211,277.87628,303.33832
24,10/08/2016,0.133398473,0.032152405,0.050534612,277.87628,303.33832
25,27/08/2016,0.116415957,0.03366584,0.046970356,277.87628,303.33832
26,31/08/2016,0.111522491,0.038840574,0.048007073,277.87628,303.33832
27,03/09/2016,0.092154262,0.028361272,0.037801814,277.87628,303.33832
28,08/09/2016,0.083561803,0.026194252,0.034510117,277.87628,303.33832
29,15/09/2016,0.086962714,0.035792606,0.040485864,277.87628,303.33832
30,20/09/2016,0.060313703,0.022393982,0.027101469,277.87628,303.33832
31,24/09/2016,0.075899936,0.036892541,0.037902277,277.87628,303.33832
32,27/09/2016,0.090860393,0.036565593,0.041723264,277.87628,303.33832
33,09/10/2016,0.067499243,0.049101698,0.041946043,277.87628,303.33832
34,14/10/2016,0.072797502,0.034215788,0.035809025,277.87628,303.33832
35,26/10/2016,0.093083335,0.053896406,0.051013373,277.87628,303.33832
36,30/10/2016,0.130053482,0.083538123,0.074655515,277.87628,303.33832
37,07/11/2016,0.066213834,0.048267117,0.040877527,277.87628,303.33832
38,11/11/2016,0.084167554,0.049838569,0.046416107,277.87628,303.33832
39,17/11/2016,0.10181004,0.040890927,0.046941117,277.87628,303.33832
40,23/11/2016,0.098414079,0.03539233,0.043159392,277.87628,303.33832
41,26/11/2016,0.082808706,0.037341386,0.039926168,277.87628,303.33832
42,29/11/2016,0.096536416,0.034586586,0.042150086,277.87628,303.33832
43,05/12/2016,0.102526911,0.044634264,0.048931086,277.87628,303.33832
44,08/12/2016,0.073497871,0.036934928,0.037272562,277.87628,303.33832
45,20/12/2016,0.076606442,0.031423783,0.035256004,277.87628,303.33832
46,25/12/2016,0.090858254,0.031428258,0.039258877,277.87628,303.33832
47,29/12/2016,0.103234386,0.036010341,0.044597741,277.87628,303.33832
48,01/01/2017,0.088720253,0.041633862,0.043955029,277.0194,303.33832
49,04/01/2017,0.093016063,0.032826401,0.040410019,277.0194,303.33832
50,06/01/2017,0.074220088,0.036052847,0.03707716,277.0194,303.33832
51,10/01/2017,0.097077948,0.033135172,0.041678361,277.0194,303.33832
52,13/01/2017,0.079580704,0.034717848,0.037763394,277.0194,303.33832
53,22/01/2017,0.091305171,0.039767271,0.043196901,277.0194,303.33832
54,03/02/2017,0.107704649,0.035746651,0.045733318,277.0194,303.33832
55,06/02/2017,0.086521308,0.025754332,0.035388773,277.0194,303.33832
56,09/02/2017,0.09664224,0.047485056,0.048346798,277.0194,303.33832
57,12/02/2017,0.084940599,0.025703129,0.034646529,277.0194,303.33832
58,15/02/2017,0.105660328,0.050899259,0.052588941,277.0194,303.33832
59,18/02/2017,0.076202957,0.027477762,0.033298954,277.0194,303.33832
60,05/03/2017,0.096521692,0.033332949,0.041756348,277.0194,303.33832
61,07/03/2017,0.087094499,0.028452746,0.036774703,277.0194,303.33832
62,11/03/2017,0.08845373,0.029571884,0.037553968,277.0194,303.33832
63,14/03/2017,0.065782338,0.026855395,0.030193574,277.0194,303.33832
64,17/03/2017,0.093211157,0.054144197,0.050762916,277.0194,303.33832
65,29/03/2017,0.094948862,0.044558065,0.046681544,277.0194,303.33832
66,31/03/2017,0.089162347,0.034962999,0.040618695,277.0194,303.33832
67,07/04/2017,0.080135649,0.035261395,0.038071271,277.0194,303.33832
68,10/04/2017,0.101024046,0.045095074,0.048557219,277.0194,303.33832
69,12/04/2017,0.074196667,0.02965075,0.033915855,277.0194,303.33832
70,16/04/2017,0.088604364,0.031442895,0.038681687,277.0194,303.33832
71,24/04/2017,0.071277353,0.043415266,0.040085254,277.0194,303.33832
72,28/04/2017,0.10568784,0.068227493,0.061208705,277.0194,303.33832
73,04/05/2017,0.081790572,0.095859149,0.068356524,277.0194,303.33832
74,10/05/2017,0.128761836,0.060678115,0.063472142,277.0194,303.33832
75,13/05/2017,0.139695902,0.072475799,0.071962273,277.0194,303.33832
76,16/05/2017,0.135018513,0.042200613,0.055569019,277.0194,303.33832
77,18/05/2017,0.134767948,0.052725071,0.061069737,277.0194,303.33832
78,22/05/2017,0.166022311,0.049162462,0.06725182,277.0194,303.33832
79,25/05/2017,0.11319539,0.041782031,0.050202219,277.0194,303.33832
80,28/05/2017,0.091302725,0.034607597,0.040769881,277.0194,303.33832
81,06/06/2017,0.177240535,0.052132227,0.071912622,277.0194,303.33832
82,09/06/2017,0.163904057,0.0435725,0.063998207,277.0194,303.33832
83,12/06/2017,0.154176249,0.048587988,0.064076194,277.0194,303.33832
84,15/06/2017,0.117432588,0.030704799,0.045364425,277.0194,303.33832
