,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
0,2022-01-08,6.968585442330614,0.7772028905605426,1.993754024204784,478.3408,506.527
1,2022-02-11,6.960484183958649,0.8121605021733114,2.0154420070776213,478.3408,506.527
2,2022-04-24,6.670324754077385,0.9100288270675954,2.020440673202292,478.3408,506.527
3,2022-05-08,6.839403169160567,0.7333287219369939,1.9361592754717964,478.3408,506.527
4,2022-05-11,6.5089997927713945,0.7470907699413738,1.8763432655768773,478.3408,506.527
5,2022-05-20,7.029784669204622,0.8257538521161969,2.038368910412486,478.3408,506.527
6,2022-05-23,6.608854469668408,0.8235095381971496,1.9478468055230023,478.3408,506.527
7,2022-06-01,7.1270588032211375,0.8352705686752495,2.0648363264924683,478.3408,506.527
8,2022-06-11,7.618573950249276,0.8002517121021544,2.1468972650846503,478.3408,506.527
9,2022-06-13,7.550715311859136,0.7674078253188714,2.1092813132235957,478.3408,506.527
10,2022-06-16,7.397166761167687,0.7361245587963969,2.0575161047485873,478.3408,506.527
11,2022-06-25,7.920849069143251,0.7776902793811749,2.1934651752187726,478.3408,506.527
12,2022-07-07,7.363241962168018,0.7516626500091155,2.060147617733815,478.3408,506.527
13,2022-07-17,7.331735502834633,0.6855768666196909,2.009252296672549,478.3408,506.527
14,2022-07-19,7.107433306909132,0.6673570859832694,1.9485615755201282,478.3408,506.527
15,2022-07-22,7.031221748639802,0.6701979109139664,1.9364796392749692,478.3408,506.527
16,2022-07-31,6.643620347837331,0.651477717015652,1.8407556467168993,478.3408,506.527
17,2022-08-03,6.704664861282416,0.6535341569234561,1.855213854446994,478.3408,506.527
18,2022-08-10,6.432902157881677,0.6028370490464994,1.7646188026279628,478.3408,506.527
19,2022-08-12,6.387282672344813,0.6174153516016485,1.7626707861061819,478.3408,506.527
20,2022-08-24,6.279240737109003,0.6160422249956401,1.7389335047857273,478.3408,506.527
21,2022-08-27,6.4461772537336905,0.6151597701299725,1.7753406959840365,478.3408,506.527
22,2022-09-05,7.226508515867503,0.6845412458956988,1.9850230706179053,478.3408,506.527
23,2022-09-15,6.645145194558866,0.6338842508689426,1.8294321535391633,478.3408,506.527
24,2022-09-17,6.597085633014312,0.6537023514904785,1.8322608092328228,478.3408,506.527
25,2022-09-20,6.614899490940469,0.6190315595559293,1.8122943849433284,478.3408,506.527
26,2022-09-27,6.619051867493215,0.64134809824432,1.8284619901640138,478.3408,506.527
27,2022-10-02,6.417181583286256,0.6305759620669793,1.778665925520679,478.3408,506.527
28,2022-10-11,5.919083176222418,0.6675995314240906,1.6977401464406832,478.3408,506.527
29,2022-10-23,6.024695108311184,0.6972441221900709,1.7399177780328356,478.3408,506.527
30,2022-10-26,6.276828946727818,0.7078732995775088,1.801000468330817,478.3408,506.527
31,2022-11-02,6.284204787250051,0.7384550494101365,1.8214603033712287,478.3408,506.527
32,2022-11-04,6.180616328567979,0.7127734044603731,1.7832579904787984,478.3408,506.527
33,2022-11-07,6.242878403745651,0.7029545161229898,1.7911264122419892,478.3408,506.527
34,2022-11-14,6.287896118671608,0.6987448732933652,1.7981198187172174,478.3408,506.527
35,2022-11-16,6.366989196624811,0.6802494508554018,1.801677821103648,478.3408,506.527
36,2022-11-26,6.32280877963691,0.6535825308956502,1.7743273833756152,478.3408,506.527
37,2022-11-28,6.346614941480139,0.7221195904533912,1.824249283526152,478.3408,506.527
38,2022-12-01,6.2042786380707,0.6905296557104084,1.7732386035777932,478.3408,506.527
39,2022-12-13,6.38359080984848,0.6634375735093849,1.793387430422638,478.3408,506.527
40,2022-12-22,6.351444057376009,0.6158586209794041,1.7550011695667092,478.3408,506.527
41,2022-12-25,6.183566936205196,0.606213911091614,1.7136244663460465,478.3408,506.527
42,2023-01-13,6.39915506570771,0.701605187931281,1.8224975551484768,477.9376,506.527
43,2023-01-15,6.398965290461661,0.7042459127347547,1.8235414441088977,477.9376,506.527
44,2023-01-18,6.288010854269616,0.7383680990667081,1.823987744342923,477.9376,506.527
45,2023-01-25,6.357926217512614,0.751814506002594,1.84801868422299,477.9376,506.527
46,2023-01-30,6.327113285973117,0.7300893545235443,1.8268320663838153,477.9376,506.527
47,2023-02-06,6.625624487255991,0.77421455881578,1.9195364370420211,477.9376,506.527
48,2023-02-18,6.448401391540763,0.7348317982069323,1.85513291978502,477.9376,506.527
49,2023-02-20,6.745048780203153,0.8172695075097689,1.9723872749229159,477.9376,506.527
50,2023-03-02,6.536637279226673,0.8054186730961499,1.92104717990786,477.9376,506.527
51,2023-03-14,6.599865856937566,0.6605995214078497,1.837229980421573,477.9376,506.527
52,2023-03-26,6.6379043668298054,0.6378910302913994,1.8299954575141033,477.9376,506.527
53,2023-03-31,6.337585893280421,0.670490592384775,1.7877152827150145,477.9376,506.527
54,2023-04-07,6.396796467669964,0.6765789268497828,1.8058551539832575,477.9376,506.527
55,2023-04-09,6.589305580234511,0.7142773696739129,1.8706797142409846,477.9376,506.527
56,2023-04-19,6.170148282186888,0.725777488361703,1.7895377488196527,477.9376,506.527
57,2023-04-21,6.572810433793105,0.7043210216417943,1.8605180624833224,477.9376,506.527
58,2023-04-24,6.161636817786952,0.689418608281124,1.7642764889033682,477.9376,506.527
59,2023-05-01,6.375147850839653,0.6596693652181624,1.789142880682637,477.9376,506.527
60,2023-05-03,6.601688125432905,0.6709371672725375,1.8440072578017483,477.9376,506.527
61,2023-05-13,6.405214777946984,0.6728030392305033,1.8045574146601453,477.9376,506.527
62,2023-05-15,6.671476076008195,0.6777751901429054,1.863477022256137,477.9376,506.527
