,time,discharge,u_error,l_error
117,14/11/2017,0.180029343,0.081378565,0.086052705
118,20/11/2017,0.141035401,0.082252641,0.076041116
119,24/11/2017,0.179375587,0.138031526,0.114000503
120,26/11/2017,0.174711055,0.123188372,0.105118463
121,27/11/2017,0.173122484,0.115156953,0.101446814
122,30/11/2017,0.162304135,0.119127087,0.100297718
123,03/12/2017,0.150152113,0.096719756,0.086197333
124,06/12/2017,0.197040047,0.093411715,0.096423802
125,08/12/2017,0.181466278,0.099687293,0.095435342
126,09/12/2017,0.158484216,0.067478619,0.07354517
127,12/12/2017,0.195953751,0.089938367,0.09500367
128,14/12/2017,0.175116926,0.089685426,0.088857788
129,15/12/2017,0.184395808,0.072436676,0.083253871
130,18/12/2017,0.190424495,0.062093748,0.079569916
131,20/12/2017,0.172496159,0.072128516,0.079722251
132,21/12/2017,0.161732881,0.0504156,0.065723955
133,24/12/2017,0.173221678,0.057179652,0.072098669
134,27/12/2017,0.162320784,0.058451693,0.069985021
135,30/12/2017,0.182702864,0.062135588,0.077352247
136,01/01/2018,0.154237605,0.0733995,0.074925081
137,02/01/2018,0.151543501,0.052863743,0.06442904
138,05/01/2018,0.195177994,0.088754831,0.093787396
139,07/01/2018,0.153453695,0.072031156,0.074309519
140,08/01/2018,0.161041584,0.067296302,0.074384942
141,10/01/2018,0.200709755,0.075334963,0.088051761
142,11/01/2018,0.199430014,0.094278083,0.097313875
143,13/01/2018,0.173565584,0.075909042,0.081727133
144,14/01/2018,0.176721931,0.06058534,0.075439464
145,16/01/2018,0.179110465,0.056824739,0.073536989
146,17/01/2018,0.183288201,0.059689831,0.07639697
147,19/01/2018,0.170807461,0.06115368,0.073832592
148,20/01/2018,0.174681725,0.072148915,0.080570271
149,22/01/2018,0.179695491,0.063386537,0.077120737
150,23/01/2018,0.180314516,0.072630058,0.082067873
151,25/01/2018,0.173220313,0.077404535,0.082295815
152,26/01/2018,0.165323149,0.065509074,0.074937572
153,29/01/2018,0.18256717,0.072565926,0.08224244
154,01/02/2018,0.137371881,0.071159441,0.069963102
155,04/02/2018,0.203605791,0.110982952,0.106400855
156,07/02/2018,0.154373405,0.070501175,0.074145997
157,10/02/2018,0.186417335,0.100225641,0.097101961
158,18/02/2018,0.164254905,0.049625719,0.066233906
159,19/02/2018,0.166856986,0.075035085,0.079981988
160,22/02/2018,0.163027457,0.101424746,0.09167013
161,24/02/2018,0.190176313,0.086987989,0.091522738
162,25/02/2018,0.20105821,0.075046673,0.088531983
163,28/02/2018,0.180851417,0.088591635,0.089446494
164,03/03/2018,0.168989164,0.060563943,0.073084538
165,04/03/2018,0.177023223,0.048199983,0.069046227
166,06/03/2018,0.200139379,0.068475064,0.085032896
167,08/03/2018,0.131775421,0.068363612,0.067275453
168,09/03/2018,0.149822067,0.049303517,0.062468943
169,14/03/2018,0.172439497,0.054419386,0.070514508
170,15/03/2018,0.175629223,0.066138812,0.077772244
171,16/03/2018,0.171516135,0.061052575,0.074498138
172,21/03/2018,0.176885218,0.081203344,0.084878888
173,24/03/2018,0.177647502,0.070548294,0.079826034
174,27/03/2018,0.171927665,0.052569579,0.069605131
175,02/04/2018,0.155446341,0.064966961,0.071966148
