,time,discharge,u_error,l_error
0,2022-01-08,0.5884992224999501,0.10323948140990902,0.19457614115208427
1,2022-01-11,0.5725795651125393,0.09925732647053065,0.18859236680628977
2,2022-01-13,0.6977423692407168,0.1386176678390516,0.24078528193096488
3,2022-01-20,0.626042217347616,0.12476652458504811,0.21635569054450532
4,2022-01-23,0.6449118456992731,0.12069780870013991,0.21792921002451032
5,2022-01-25,0.6834726770020938,0.12609934916449161,0.2298143550690201
6,2022-02-04,0.5763612762874121,0.1017831760120157,0.19095403259062899
7,2022-02-11,0.6126710292042991,0.11657582195876148,0.20814258002425584
8,2022-03-07,0.7174260571093508,0.12813393436390086,0.23890501149612647
9,2022-03-09,0.604038997931552,0.10395919959735156,0.19850264937521023
10,2022-03-12,0.597140617555539,0.09916018498386359,0.1940298016679164
11,2022-03-19,0.6360933323208087,0.10455634082515075,0.2059728935352298
12,2022-04-12,0.6284966009157367,0.11253666175782417,0.20928840235275237
13,2022-04-14,0.6815952684645222,0.11056492879840618,0.21992410336169715
14,2022-04-24,0.646459568406012,0.13363236202593265,0.22619033113644538
15,2022-04-26,0.7632236358277417,0.1510263012314258,0.2628197076353934
16,2022-05-08,0.6921434658576006,0.11073923793073259,0.22232308794761696
17,2022-05-11,0.6524009593982032,0.11646270076894039,0.21703104115558425
18,2022-05-20,0.7205071944206511,0.13286552246792016,0.24217979465774503
19,2022-05-23,0.7223297220372835,0.13962930760750192,0.2467713101830893
20,2022-06-01,0.805916298804074,0.14310359783589843,0.26753649860543915
21,2022-06-04,0.8117322066590874,0.16315354254959202,0.28123183362956417
22,2022-06-11,0.7956069146227641,0.12096063329527118,0.25161708521326
23,2022-06-13,0.7163963754813407,0.10853627905017327,0.22632672272087379
24,2022-06-16,0.7493463687752825,0.10792448199371951,0.2334083353684313
25,2022-06-25,0.5997907083074021,0.09188016628232565,0.1901150098475941
26,2022-06-28,0.6280064464646958,0.09537412603721207,0.19866647128236342
27,2022-07-07,0.423011869545628,0.07169191968228555,0.1383257561717715
28,2022-07-10,0.4966157444613031,0.07308607543953594,0.15565825550900209
29,2022-07-17,0.5161659917566763,0.07131429329371186,0.1588778536350301
30,2022-07-19,0.410611045395245,0.060805776205584805,0.1288758007898403
31,2022-07-22,0.5102373003375504,0.07205740409951455,0.15807194507937722
32,2022-07-31,0.4674637212141347,0.07067613626219094,0.14759985256895208
33,2022-08-03,0.5270383463663578,0.07845926884851206,0.16576931069299056
34,2022-08-10,0.4884961139829997,0.06710836109447155,0.15019019050844884
35,2022-08-12,0.3954227957133224,0.060398725943577036,0.12526001568929268
36,2022-08-15,0.4627400166816879,0.06463997807007232,0.1429313115235385
37,2022-08-24,0.4384690056564858,0.06790652246340217,0.13947739065225784
38,2022-08-27,0.5111549759204653,0.07269602333207836,0.15870553877740684
39,2022-09-05,0.47932411445026396,0.0721280722907795,0.15117677404333874
40,2022-09-08,0.4726610692604154,0.06636769016941835,0.146209856230901
41,2022-09-15,0.2820320475196671,0.0433511968505878,0.08950138718729558
42,2022-09-17,0.25629961439443427,0.04372873579462361,0.08397180370654542
43,2022-09-20,0.3464770071146792,0.051187441474616735,0.10874568688820851
44,2022-09-27,0.3559820217247606,0.0566555395738893,0.11419079577694705
45,2022-10-02,0.2812761426276461,0.048138572736065255,0.09230909001616208
46,2022-10-11,0.27257383656996625,0.06107451651830964,0.09827980186947691
47,2022-10-14,0.3173676219999488,0.06568274404847896,0.11117286170010515
48,2022-10-23,0.3464415287729581,0.07577654881617818,0.12376664169087825
49,2022-10-26,0.3725936463885864,0.07672213875223349,0.13019633231758748
50,2022-11-02,0.4138138464574402,0.0890022744869296,0.14694916891392668
51,2022-11-04,0.3535953727245917,0.07561239865488145,0.12526509927833393
52,2022-11-07,0.35600470128866335,0.07480374419030955,0.125338143393022
53,2022-11-14,0.39770565017060827,0.07925429520965677,0.13741254969353262
54,2022-11-16,0.43184395472004167,0.07996467487882553,0.14538286784739013
55,2022-11-26,0.4320512349997771,0.07209932958324877,0.1405976736975167
56,2022-11-28,0.4689750401888922,0.09163164631979487,0.16084471717641374
57,2022-12-01,0.4309758433084637,0.08381261892224212,0.14763600322135984
58,2022-12-13,0.4810837598905083,0.08043552075819066,0.1567698256169086
59,2022-12-20,0.44330103944169835,0.06614944743429291,0.1394394242428763
60,2022-12-22,0.48010953124062744,0.06952674559117838,0.1497301264234065
61,2022-12-25,0.4621566410631157,0.07096173127991567,0.14668938238085416
62,2023-01-01,0.4585270333470051,0.07189490361018996,0.14643388774375232
63,2023-01-03,0.467720045214495,0.07637639559269221,0.15118369606298665
64,2023-01-06,0.46520047095244615,0.0784894110069298,0.1519934934007986
65,2023-01-13,0.4706833718755144,0.0779091171487451,0.15279878677984315
66,2023-01-15,0.4900269752833683,0.08561507351406467,0.16174520184942853
67,2023-01-18,0.4556705330381609,0.09394354015746459,0.15935877460231634
68,2023-01-20,0.563500889323499,0.10149431591180968,0.18795538211013402
69,2023-01-25,0.5383642370591495,0.10274411290601604,0.18325059236178437
70,2023-01-27,0.5276359291800269,0.10212402096443629,0.18047391359234854
71,2023-01-30,0.5415466101723123,0.10134842187335302,0.18318020516870298
72,2023-02-01,0.5891310596724953,0.11323261872615309,0.20109935188933303
73,2023-02-06,0.5507313341423011,0.1054462110354667,0.18772876812014017
74,2023-02-18,0.5583101537959618,0.10288324794574677,0.18766919151770411
75,2023-02-20,0.5576402072249899,0.11434565926515106,0.19450768304491262
76,2023-02-23,0.49067142300247146,0.08879682265759914,0.1639399896788144
