,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
74,21/06/2017,0.226542119,0.052017881,0.082865855,288.44125,294.3438
75,27/06/2017,0.242327851,0.073965113,0.098634743,288.44125,294.3438
76,03/07/2017,0.195222232,0.056106386,0.077883726,288.44125,294.3438
77,06/07/2017,0.224934164,0.063734902,0.090140851,288.44125,294.3438
78,09/07/2017,0.234257714,0.061272918,0.090346966,288.44125,294.3438
79,15/07/2017,0.222392656,0.054100736,0.082772164,288.44125,294.3438
80,18/07/2017,0.245056919,0.059141536,0.093640465,288.44125,294.3438
81,21/07/2017,0.200386526,0.061884673,0.081471544,288.44125,294.3438
82,27/07/2017,0.19561354,0.051196926,0.07474794,288.44125,294.3438
83,04/08/2017,0.236522184,0.059004487,0.091094838,288.44125,294.3438
84,08/08/2017,0.176856591,0.048774365,0.069857405,288.44125,294.3438
85,10/08/2017,0.213737241,0.056671362,0.083775565,288.44125,294.3438
86,14/08/2017,0.176666416,0.060038707,0.074157575,288.44125,294.3438
87,16/08/2017,0.218920444,0.071463218,0.091827639,288.44125,294.3438
88,17/08/2017,0.230010432,0.068133073,0.093272731,288.44125,294.3438
89,23/08/2017,0.20064579,0.054315184,0.078772782,288.44125,294.3438
90,26/08/2017,0.226242932,0.05882745,0.087445581,288.44125,294.3438
91,28/08/2017,0.241246835,0.061523127,0.092639329,288.44125,294.3438
92,01/09/2017,0.235073674,0.059352705,0.089583282,288.44125,294.3438
93,04/09/2017,0.285025506,0.07435561,0.110828118,288.44125,294.3438
94,07/09/2017,0.146513028,0.050123905,0.061997483,288.44125,294.3438
95,09/09/2017,0.203187521,0.054868452,0.078906429,288.44125,294.3438
96,15/09/2017,0.211136763,0.064880106,0.087327856,288.44125,294.3438
97,21/09/2017,0.198371405,0.062543102,0.082123759,288.44125,294.3438
98,22/09/2017,0.189212586,0.06935229,0.083009914,288.44125,294.3438
99,25/09/2017,0.180593217,0.07623993,0.083232733,288.44125,294.3438
100,27/09/2017,0.172069614,0.073203993,0.079731491,288.44125,294.3438
101,28/09/2017,0.169369043,0.076351543,0.080558773,288.44125,294.3438
102,01/10/2017,0.161819865,0.064550251,0.073496232,288.44125,294.3438
103,03/10/2017,0.141140054,0.060212293,0.065698949,288.44125,294.3438
104,04/10/2017,0.135314079,0.05042613,0.059271276,288.44125,294.3438
105,10/10/2017,0.135997981,0.064631102,0.066332006,288.44125,294.3438
106,15/10/2017,0.145426655,0.049498501,0.061509923,288.44125,294.3438
107,16/10/2017,0.165834763,0.053470522,0.069413553,288.44125,294.3438
108,21/10/2017,0.148390982,0.084153638,0.078637846,288.44125,294.3438
109,22/10/2017,0.150210399,0.065975511,0.070475924,288.44125,294.3438
110,25/10/2017,0.164938901,0.083655999,0.083467394,288.44125,294.3438
111,27/10/2017,0.173431718,0.105763078,0.095366045,288.44125,294.3438
112,28/10/2017,0.148984794,0.093141748,0.08316193,288.44125,294.3438
113,02/11/2017,0.177088817,0.107790601,0.097249378,288.44125,294.3438
114,06/11/2017,0.205243023,0.08456153,0.095155536,288.44125,294.3438
115,08/11/2017,0.153590566,0.10148674,0.088441106,288.44125,294.3438
116,09/11/2017,0.163534615,0.079255394,0.080119643,288.44125,294.3438
117,14/11/2017,0.167569796,0.077120053,0.080369098,288.44125,294.3438
118,20/11/2017,0.131510567,0.077298381,0.070429459,288.44125,294.3438
119,24/11/2017,0.166052078,0.129222289,0.104749892,288.44125,294.3438
120,26/11/2017,0.162387773,0.115431927,0.096854048,288.44125,294.3438
121,27/11/2017,0.159688651,0.108182297,0.09354184,288.44125,294.3438
122,30/11/2017,0.150523465,0.111617015,0.092325926,288.44125,294.3438
123,03/12/2017,0.138867253,0.090863745,0.079558572,288.44125,294.3438
124,06/12/2017,0.183303772,0.088421079,0.08993712,288.44125,294.3438
125,08/12/2017,0.168466516,0.093968195,0.088554542,288.44125,294.3438
126,09/12/2017,0.147271091,0.064022392,0.068710936,288.44125,294.3438
127,12/12/2017,0.181351908,0.085355473,0.088647554,288.44125,294.3438
128,14/12/2017,0.162538784,0.084677199,0.082591522,288.44125,294.3438
129,15/12/2017,0.170829437,0.069071626,0.078013928,288.44125,294.3438
130,18/12/2017,0.176504819,0.059613311,0.074918646,288.44125,294.3438
131,20/12/2017,0.160406238,0.068563067,0.074630212,288.44125,294.3438
132,21/12/2017,0.150738078,0.048331313,0.061956936,288.44125,294.3438
133,24/12/2017,0.161516793,0.054721587,0.067909674,288.44125,294.3438
134,27/12/2017,0.151283147,0.055758279,0.065754787,288.44125,294.3438
135,30/12/2017,0.169608774,0.059497192,0.072749826,288.44125,294.3438
136,01/01/2018,0.143238482,0.069121645,0.069512169,286.1676,294.3438
137,02/01/2018,0.140379373,0.05036858,0.060316822,286.1676,294.3438
138,05/01/2018,0.180232957,0.083948218,0.087185298,286.1676,294.3438
139,07/01/2018,0.142397766,0.067930991,0.069018312,286.1676,294.3438
140,08/01/2018,0.148634915,0.063804506,0.069276769,286.1676,294.3438
141,10/01/2018,0.18601467,0.071604183,0.082304685,286.1676,294.3438
142,11/01/2018,0.184366917,0.088997839,0.090334157,286.1676,294.3438
143,13/01/2018,0.160415849,0.071832827,0.07603214,286.1676,294.3438
144,14/01/2018,0.162991623,0.057980811,0.07072941,286.1676,294.3438
145,16/01/2018,0.166036942,0.054404405,0.069096671,286.1676,294.3438
146,17/01/2018,0.169295256,0.057169467,0.071696567,286.1676,294.3438
147,19/01/2018,0.158174604,0.058324216,0.069174634,286.1676,294.3438
148,20/01/2018,0.160755627,0.068511087,0.075047455,286.1676,294.3438
149,22/01/2018,0.166381026,0.060466811,0.072258187,286.1676,294.3438
150,23/01/2018,0.166557082,0.069000753,0.076585806,286.1676,294.3438
151,25/01/2018,0.160174836,0.073185784,0.076515626,286.1676,294.3438
152,26/01/2018,0.152516643,0.062323948,0.069978678,286.1676,294.3438
153,29/01/2018,0.169161807,0.068878165,0.076787232,286.1676,294.3438
154,01/02/2018,0.127034861,0.066949034,0.064733666,286.1676,294.3438
155,04/02/2018,0.188305962,0.10428139,0.098309774,286.1676,294.3438
156,07/02/2018,0.14257653,0.066627274,0.068875089,286.1676,294.3438
157,10/02/2018,0.171868485,0.094298057,0.089741043,286.1676,294.3438
158,18/02/2018,0.152371256,0.047615597,0.06233934,286.1676,294.3438
159,19/02/2018,0.153486431,0.071047581,0.074309574,286.1676,294.3438
160,22/02/2018,0.150703455,0.095076926,0.08444247,286.1676,294.3438
161,24/02/2018,0.175299933,0.082229174,0.084970478,286.1676,294.3438
162,25/02/2018,0.185493022,0.07147786,0.082731299,286.1676,294.3438
163,28/02/2018,0.167587499,0.083448078,0.082930281,286.1676,294.3438
164,03/03/2018,0.155931764,0.05775945,0.068360399,286.1676,294.3438
165,04/03/2018,0.163872842,0.046553992,0.065169628,286.1676,294.3438
166,06/03/2018,0.184814982,0.065449725,0.079687405,286.1676,294.3438
167,08/03/2018,0.121524145,0.064339695,0.062202809,286.1676,294.3438
168,09/03/2018,0.138511251,0.047145733,0.058579682,286.1676,294.3438
169,14/03/2018,0.160264815,0.052080433,0.066315691,286.1676,294.3438
170,15/03/2018,0.161980599,0.063017337,0.072691993,286.1676,294.3438
171,16/03/2018,0.157781863,0.058370072,0.069728825,286.1676,294.3438
