,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
0,2022-01-08,8.144472807109727,0.753459784508971,2.2075554062636584,523.53705,524.213
1,2022-01-11,8.30729555374765,0.767305455277489,2.251389074691092,523.53705,524.213
2,2022-01-13,8.466624138926429,0.8998684598177018,2.3741145913366353,523.53705,524.213
3,2022-01-20,8.932707078608377,0.8830655007171533,2.459694991917573,523.53705,524.213
4,2022-01-23,8.604980661262859,0.8284018316015391,2.3546596158979076,523.53705,524.213
5,2022-01-25,8.87040370099987,0.8949592272956792,2.4555287510479333,523.53705,524.213
6,2022-02-11,8.523361646552681,0.8334394800335101,2.34153201524133,523.53705,524.213
7,2022-03-07,8.326267425314159,0.8114832955820681,2.285013557738292,523.53705,524.213
8,2022-03-09,8.163994897225146,0.7782485805899721,2.227986901738845,523.53705,524.213
9,2022-03-12,8.290673733402286,0.7398921670424397,2.228635635178506,523.53705,524.213
10,2022-03-19,8.233817250981804,0.7565411607286396,2.2288479057559716,523.53705,524.213
11,2022-04-14,8.243239121316385,0.721490921683948,2.206410002562208,523.53705,524.213
12,2022-04-17,8.280999915541178,0.7854381862557851,2.2576963869153985,523.53705,524.213
13,2022-04-24,7.8985455928561015,0.937496179734473,2.2820117307955243,523.53705,524.213
14,2022-04-26,8.466244432968278,0.9137841692466484,2.3832906642116303,523.53705,524.213
15,2022-05-08,8.282294246357496,0.7333769033449649,2.2225885159288,523.53705,524.213
16,2022-05-11,7.870622526624844,0.755346060587728,2.1519427135459157,523.53705,524.213
17,2022-05-20,8.527822805274461,0.8476992055524057,2.351360495769324,523.53705,524.213
18,2022-05-23,8.092462638460484,0.864119459047604,2.272078543014227,523.53705,524.213
19,2022-06-01,8.528642425009894,0.8536406016234483,2.3560192357938066,523.53705,524.213
20,2022-06-04,8.629531198881656,0.9500271234238813,2.4424861289361717,523.53705,524.213
21,2022-06-11,9.18454859006782,0.788751551461095,2.448475198195366,523.53705,524.213
22,2022-06-13,9.01444912726052,0.7520012768611313,2.3877683007909614,523.53705,524.213
23,2022-06-16,9.0008013148017,0.7170166355565133,2.3613884108111556,523.53705,524.213
24,2022-06-25,9.681849577666046,0.7813648391226096,2.5470218705825873,523.53705,524.213
25,2022-06-28,9.36530129548839,0.7514431584212122,2.4607261793930597,523.53705,524.213
26,2022-07-07,8.755057083087843,0.7267833115183358,2.3169062715178184,523.53705,524.213
27,2022-07-10,8.951047130412567,0.6923040425843023,2.334026262940019,523.53705,524.213
28,2022-07-17,8.777949346141572,0.6469548471034372,2.2668772529291665,523.53705,524.213
29,2022-07-19,8.40670020189787,0.6311992346754955,2.1786183855757093,523.53705,524.213
30,2022-07-22,8.551064603409138,0.6364053569060371,2.2126078274696592,523.53705,524.213
31,2022-07-31,8.06279271591477,0.6371925827332117,2.112020845746189,523.53705,524.213
32,2022-08-03,8.059332765881532,0.6279225254225409,2.104487074725494,523.53705,524.213
33,2022-08-10,7.710194559419547,0.5644695574733589,1.988761143847662,523.53705,524.213
34,2022-08-12,7.6263715597717345,0.5934768306583527,1.9903154568190535,523.53705,524.213
35,2022-08-15,7.672714765325565,0.5689172648965508,1.9839778731141156,523.53705,524.213
36,2022-08-24,7.7524644148762585,0.6186730158815168,2.0344884409802058,523.53705,524.213
37,2022-08-27,7.689050021294535,0.579740425144732,1.9947100570103622,523.53705,524.213
38,2022-09-05,8.522021877855487,0.6536917460156939,2.2182707481614488,523.53705,524.213
39,2022-09-08,8.536525779041822,0.631083549747883,2.206242301055666,523.53705,524.213
40,2022-09-15,7.724644826679336,0.5865641028065323,2.006658712038057,523.53705,524.213
41,2022-09-17,7.921217957604106,0.6334068956911283,2.079868907139768,523.53705,524.213
42,2022-09-20,7.95968355788917,0.5950664908153893,2.0612871271420667,523.53705,524.213
43,2022-09-27,7.789316106736586,0.6086768879546574,2.0352258929466087,523.53705,524.213
44,2022-10-02,7.364178463894252,0.5861733015168218,1.931307715907332,523.53705,524.213
45,2022-10-11,7.017879651284908,0.6642722058673112,1.9123342538052075,523.53705,524.213
46,2022-10-14,7.484901709944637,0.677684324853205,2.0192982474942323,523.53705,524.213
47,2022-10-23,7.354298720108038,0.7129301949890872,2.015296930806012,523.53705,524.213
48,2022-10-26,7.25454823544772,0.6921401089671084,1.9808259985173953,523.53705,524.213
49,2022-11-02,7.432227422838972,0.7472027831409864,2.054556435044687,523.53705,524.213
50,2022-11-04,7.388304976882254,0.7147868313849584,2.0233993867528346,523.53705,524.213
51,2022-11-07,7.218873264806523,0.680887182614561,1.9655905924930357,523.53705,524.213
52,2022-11-14,7.411927481880046,0.6885199734205685,2.0118073520959037,523.53705,524.213
53,2022-11-16,7.590117039128443,0.6677385053014104,2.0342174904446395,523.53705,524.213
54,2022-11-19,7.369431186860571,0.6107940204572726,1.9490113949996752,523.53705,524.213
55,2022-11-26,7.426491796017729,0.6280967612200552,1.9729184992559814,523.53705,524.213
56,2022-11-28,7.562111313811692,0.7250694050434747,2.0665556733368273,523.53705,524.213
57,2022-12-01,7.46648865087656,0.6968050360426759,2.0277504881995725,523.53705,524.213
58,2022-12-13,7.535085751300083,0.6490756649382794,2.0101336321845507,523.53705,524.213
59,2022-12-20,7.490958628773062,0.5895219098900997,1.9600743155290896,523.53705,524.213
60,2022-12-22,7.527562759659355,0.583572009846173,1.9635454974460638,523.53705,524.213
61,2022-12-25,7.319270983851852,0.5723246094228669,1.9125649949081627,523.53705,524.213
62,2023-01-01,7.7132730162635035,0.6325655857201209,2.036279199580812,523.19916,524.213
