,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
0,2016-01-09,0.2880841790654307,0.07666747617452263,0.11172050431148312,192.61844,196.87657
1,2016-01-16,0.37004408099846037,0.09407727271018418,0.14142414740325665,192.61844,196.87657
2,2016-01-21,0.36847018859368796,0.09683114040498864,0.14249461917733655,192.61844,196.87657
3,2016-02-02,0.3248979346679153,0.08034569485500542,0.12252291240852267,192.61844,196.87657
4,2016-02-09,0.33784049680218425,0.08382427014227689,0.12769859659437896,192.61844,196.87657
5,2016-02-14,0.36430884762374816,0.09068054520900315,0.1378638091552802,192.61844,196.87657
6,2016-02-21,0.3791351618557766,0.1078133006559111,0.1508627762602461,192.61844,196.87657
7,2016-02-26,0.32900620367166394,0.09921194100436231,0.13383811629814335,192.61844,196.87657
8,2016-03-04,0.34480171189709113,0.0796267247242512,0.1272919373136009,192.61844,196.87657
9,2016-03-09,0.3287221945936126,0.09797935195496521,0.133171353104624,192.61844,196.87657
10,2016-03-16,0.3154358036807131,0.08041629150165114,0.12059730727188103,192.61844,196.87657
11,2016-03-21,0.32450227440562673,0.09062327651434954,0.12774363061129915,192.61844,196.87657
12,2016-03-28,0.3421793283207206,0.08325913298673004,0.1285855031647267,192.61844,196.87657
13,2016-04-02,0.3719069299624273,0.09951557637110287,0.14446997069760173,192.61844,196.87657
14,2016-04-05,0.33051337105816886,0.17158490000652943,0.17120482065357,192.61844,196.87657
15,2016-04-09,0.36602582105346265,0.14165528148588985,0.16452060167647986,192.61844,196.87657
16,2016-04-14,0.3478227772188315,0.1168957711918926,0.14728874428497676,192.61844,196.87657
17,2016-04-17,0.39508184691294385,0.15503883081614184,0.17846078122353903,192.61844,196.87657
18,2016-04-21,0.46567175326781063,0.12721002176824248,0.18212490773474438,192.61844,196.87657
19,2016-05-03,0.39532104117014943,0.1006104319546246,0.15075789590676006,192.61844,196.87657
20,2016-05-06,0.3814355159405815,0.10300159215334043,0.14838137927784412,192.61844,196.87657
21,2016-05-11,0.40646995083023335,0.10530666931832605,0.15591803486143996,192.61844,196.87657
22,2016-05-15,0.5006922768735823,0.1240224508855644,0.18939742772155316,192.61844,196.87657
23,2016-05-18,0.4502274928179484,0.11680750176024535,0.17271489082943986,192.61844,196.87657
24,2016-05-20,0.4669929395657501,0.12586867713538402,0.18241601999328977,192.61844,196.87657
25,2016-05-23,0.4267354842713577,0.10298679969628993,0.1599663514121885,192.61844,196.87657
26,2016-05-27,0.31208810779940266,0.07972077986386256,0.11914487828965631,192.61844,196.87657
27,2016-06-01,0.3580703909669128,0.09533709563091225,0.13895057760704055,192.61844,196.87657
28,2016-06-04,0.43477486254025477,0.10527270323077054,0.16336019815487857,192.61844,196.87657
29,2016-06-08,0.48630294164622445,0.11157432390536981,0.17889672954970937,192.61844,196.87657
30,2016-07-05,0.32569145039135,0.07612988717714636,0.12095375614884135,192.61844,196.87657
31,2016-07-10,0.3543265812423115,0.07991138191488178,0.12990856135323495,192.61844,196.87657
32,2016-07-17,0.33066435290235136,0.07196573936941852,0.1202597797491369,192.61844,196.87657
33,2016-07-22,0.3379602849669769,0.07262426553112483,0.12279868386972023,192.61844,196.87657
34,2016-07-26,0.26267163059809345,0.06287854847915736,0.09776275034163195,192.61844,196.87657
35,2016-07-29,0.3051199717224231,0.06702028222492168,0.1113341034778893,192.61844,196.87657
36,2016-08-03,0.27173568944647114,0.059929413147368826,0.09914882466673453,192.61844,196.87657
37,2016-08-07,0.26134933837018126,0.06164437829022118,0.09714111162049968,192.61844,196.87657
38,2016-08-10,0.31905875527947614,0.06734940053454169,0.11457292287153512,192.61844,196.87657
39,2016-08-15,0.2692197911296221,0.06078450308089234,0.09897368834291376,192.61844,196.87657
40,2016-08-19,0.2813275530674535,0.0620937409470349,0.10219721305784393,192.61844,196.87657
41,2016-08-27,0.2592934724632462,0.0648619353747541,0.09833236899493447,192.61844,196.87657
42,2016-08-31,0.2617301175893379,0.08265575571152073,0.10827291694916397,192.61844,196.87657
43,2016-09-03,0.27077555803143755,0.07132233827763673,0.10486066564800628,192.61844,196.87657
44,2016-09-08,0.24623770846603124,0.06558402929449356,0.09545282453113185,192.61844,196.87657
45,2016-09-12,0.24712548276408738,0.07680497076627021,0.10195388496460542,192.61844,196.87657
46,2016-09-15,0.29739641892308816,0.08662889793931555,0.1191398132689753,192.61844,196.87657
47,2016-09-20,0.3199994635534951,0.07410849636465905,0.1183573262423381,192.61844,196.87657
48,2016-09-24,0.2624467948522783,0.08615187270057967,0.11059442462737992,192.61844,196.87657
49,2016-10-12,0.2517791410232726,0.08254096850015541,0.10566075232321562,192.61844,196.87657
50,2016-10-14,0.29614636333407124,0.09702698103170221,0.12453516132998463,192.61844,196.87657
51,2016-10-26,0.31673824137199014,0.1171522139848793,0.1400051292728593,192.61844,196.87657
52,2016-10-30,0.28355693279229194,0.1295082854246813,0.13794778439494998,192.61844,196.87657
53,2016-11-07,0.20475347736518704,0.09872416838586504,0.10185315646079351,192.61844,196.87657
54,2016-11-11,0.24357669731185916,0.10399091088475304,0.11478442386436208,192.61844,196.87657
55,2016-11-14,0.27462766657385046,0.09050132899784535,0.11540667338085886,192.61844,196.87657
56,2016-11-17,0.2779881078371131,0.08704318818819229,0.11473117419779616,192.61844,196.87657
57,2016-11-23,0.31650914101419725,0.10069663007621876,0.13193355971151952,192.61844,196.87657
58,2016-11-29,0.27036625970120254,0.07972988528741082,0.10882171211063671,192.61844,196.87657
59,2016-12-05,0.30151450322767426,0.10144083288947392,0.12817729285683507,192.61844,196.87657
