,S,STD
2018-03-16,113.80974578857422,14.846046060603346
2018-03-21,121.82539367675781,15.950279162353645
2018-03-24,103.83294677734375,13.34944462021297
2018-03-27,123.19705200195312,8.837669111511763
2018-04-02,121.68946838378906,10.144532611585767
2018-04-05,137.0230255126953,13.302022516127202
2018-04-07,116.85968780517578,10.403714889260616
2018-04-08,118.74061584472656,10.816264401280218
2018-04-11,122.8921890258789,11.584823827748506
2018-05-01,119.40776824951172,15.0087824149647
2018-05-02,110.22477722167969,11.508310881886592
2018-05-05,115.77799224853516,10.820415390215956
2018-05-08,122.1146011352539,18.498125004926397
2018-05-11,153.63186645507812,33.450923266863235
2018-05-13,111.3243408203125,28.18939050321178
2018-05-14,122.450927734375,21.342373524111878
2018-05-17,129.20498657226562,41.421300506225876
2018-05-20,114.57686614990234,18.356221251001266
2018-05-23,115.98751831054688,20.25916438793361
2018-05-25,144.75515747070312,21.214346018968133
2018-05-26,137.96934509277344,21.073007897615952
2018-05-29,158.9838409423828,12.249560159188562
2018-05-31,178.5348358154297,18.861315742290007
2018-06-01,210.8190155029297,18.254551631634307
2018-06-04,220.96923828125,14.36436991679238
2018-06-06,230.0181427001953,21.75760215380808
2018-06-07,237.90289306640625,19.66786473698062
2018-06-10,249.74913024902344,15.615672091807903
2018-06-12,226.4461669921875,16.297870907602793
2018-06-13,193.6227264404297,15.438792185080803
2018-06-16,158.4141387939453,11.599745404539648
2018-06-18,155.8761749267578,11.20362758068321
2018-06-22,123.34220123291016,12.433066877962812
2018-06-24,142.6178741455078,8.977756466775187
2018-06-25,145.95077514648438,10.718811539091288
2018-06-28,117.5442886352539,6.4352206606792155
2018-07-01,126.97602844238281,9.821850495226474
2018-07-04,97.85856628417969,6.784922944165276
2018-07-06,145.4373779296875,13.625740121901437
2018-07-07,148.2535858154297,7.479479770537013
2018-07-13,175.34112548828125,7.323057723129463
2018-07-16,112.25428771972656,8.593135082177515
2018-07-18,159.57662963867188,12.209599442515689
2018-07-19,163.33863830566406,9.854610611526033
2018-07-22,118.78398895263672,10.36614034259657
2018-07-24,125.00614166259766,9.274030340794397
2018-07-25,131.9038543701172,6.986687977035195
2018-07-28,118.36735534667969,5.4812044266017494
2018-07-31,146.9599151611328,15.103990784755862
2018-08-03,117.23639678955078,7.363076935953236
2018-08-05,157.4861602783203,5.723454152779707
2018-08-06,155.33119201660156,4.333184590489935
2018-08-09,87.71272277832031,7.5816977214143435
2018-08-12,134.22235107421875,7.007668667822948
2018-08-15,78.35274505615234,5.042547117966718
2018-08-17,100.46782684326172,5.820346329774166
2018-08-18,104.70346069335938,4.749118249433301
2018-08-21,91.9393081665039,9.026556921501005
2018-08-23,101.87483978271484,9.519086932126665
2018-08-24,99.1533432006836,7.29553255058625
2018-08-27,78.83377075195312,6.708165530398057
2018-08-29,89.02008819580078,11.571861135123127
2018-08-30,120.97345733642578,6.808362081215164
2018-09-02,111.70867156982422,4.612610879224
2018-09-04,109.71959686279297,4.738964326552901
2018-09-05,103.23738098144531,6.9173156743580275
2018-09-08,111.97093963623047,6.036097914039834
2018-09-10,106.96143341064453,11.603305212491213
2018-09-11,136.1603240966797,9.340704709902768
2018-09-14,64.99579620361328,4.191868813666153
2018-09-16,94.76512145996094,9.66396695625807
2018-09-17,115.2679672241211,7.204585717054145
2018-09-20,65.59735870361328,9.660311253161742
2018-09-22,109.41500854492188,19.73360696778099
2018-09-23,107.00909423828125,18.36113671228759
2018-09-26,128.4458465576172,16.154820051256504
2018-09-29,93.18956756591797,18.996920287734294
2018-10-02,119.2207260131836,17.010563083141555
2018-10-05,94.31562805175781,22.003256026713654
2018-10-08,95.88727569580078,9.552286698471374
2018-10-11,98.21739196777344,8.698681444874769
2018-10-14,128.3719940185547,8.224198491832158
2018-10-17,102.74456787109375,9.18632547991919
2018-10-26,102.48857879638672,15.196153131167055
2018-10-29,104.21336364746094,15.528612435401893
2018-11-01,118.60942077636719,19.195253776446926
2018-11-10,97.42192840576172,7.368677995205784
2018-11-13,107.97612762451172,18.51378552487772
2018-11-16,116.91495513916016,14.430748253813459
2018-11-22,99.70980072021484,10.60774348065158
2018-11-25,92.7563705444336,12.090962718932765
2018-11-28,104.98558044433594,13.420181283699076
2018-12-04,100.4176254272461,10.223874080343478
2018-12-07,129.58953857421875,19.729133170093995
2018-12-10,105.07752227783203,10.371489809690996
2018-12-13,116.4426040649414,15.972041263231201
2018-12-16,106.03010559082031,7.1407203523020994
2018-12-19,106.6217269897461,25.015505868883857
2018-12-22,108.07611846923828,17.212554782399238
2018-12-25,103.59349822998047,22.87545196541444
2018-12-27,102.81986236572266,17.00127896973621
2018-12-28,111.45355987548828,12.188141841640059
2018-12-30,124.95057678222656,18.565173117924676
2018-12-31,136.95150756835938,14.830940973567554
2019-01-02,123.54595184326172,19.77851931852502
2019-01-03,106.24522399902344,25.914232783850974
2019-01-05,128.75364685058594,22.901003878808186
2019-01-08,96.20742797851562,18.291519777132677
2019-01-09,103.6049575805664,11.263513081685216
2019-01-11,122.74573516845703,12.763665339431165
2019-01-12,129.3253631591797,22.032869653527886
2019-01-14,95.4585952758789,9.104706074092684
2019-01-15,120.42340850830078,15.79557769447364
2019-01-17,119.51856994628906,13.396858436434005
2019-01-18,120.6645278930664,7.680555625719375
2019-01-20,105.72108459472656,10.35824421733637
2019-01-21,114.00080871582031,12.348118343145892
2019-01-30,113.95140838623047,20.225343325855775
2019-02-05,116.64639282226562,19.705707909064284
2019-02-17,124.10606384277344,10.228849807814957
2019-02-23,123.8803939819336,7.918784687791208
2019-03-01,108.822509765625,6.622066077464364
2019-03-07,124.35822296142578,8.507052293889537
2019-03-13,118.37080383300781,6.617610834070743
2019-03-19,114.32398223876953,16.43837258520738
2019-03-25,134.74879455566406,13.61115866105088
2019-03-31,124.56107330322266,30.591470285605016
2019-04-06,134.04112243652344,20.87948180101095
2019-04-12,125.21393585205078,24.16539194192459
2019-04-14,91.78431701660156,11.471360580972277
2019-04-15,103.88679504394531,14.36319554018505
2019-04-18,105.8583984375,28.6159075126747
2019-04-20,85.63483428955078,32.65538034789988
2019-04-24,110.30690002441406,28.01604636757622
2019-04-26,153.9619140625,26.646191909954243
2019-04-27,145.07012939453125,25.70599550045731
2019-04-30,132.32350158691406,48.6434815773098
2019-05-02,224.7732391357422,53.5492527885097
2019-05-06,184.87033081054688,24.011058763972116
2019-05-08,184.93325805664062,20.445618637248135
2019-05-09,214.72500610351562,16.993626704952316
2019-05-12,177.77915954589844,17.45157608063842
2019-05-14,180.66831970214844,8.800411480672519
2019-05-18,171.00543212890625,16.27049360352033
2019-05-20,183.2325897216797,10.800281556879426
2019-05-21,197.78150939941406,11.09410327922497
2019-05-24,150.15579223632812,11.156946165147577
2019-05-27,181.5581817626953,16.193697161486913
2019-06-02,159.8022003173828,6.8931749467387124
2019-06-05,132.56033325195312,10.335437721299266
2019-06-07,184.0795440673828,6.756160445710064
2019-06-08,178.1868438720703,11.787953468353763
2019-06-11,114.32024383544922,7.615164630492153
2019-06-14,195.044189453125,7.229883449691052
2019-06-17,113.87974548339844,13.596766311470336
2019-06-19,171.73838806152344,7.311194286643239
2019-06-20,165.65914916992188,9.290402868685703
2019-06-23,111.03673553466797,8.804612538914196
2019-06-26,138.8439483642578,4.95525225036452
2019-06-29,115.59066009521484,10.929360113073107
2019-07-01,167.81382751464844,6.44578228377738
2019-07-02,156.71934509277344,8.237537413016982
2019-07-05,111.57675170898438,8.216381927789289
2019-07-08,180.5019989013672,4.648303000007445
2019-07-11,110.52174377441406,6.109219332646075
2019-07-13,179.48788452148438,10.99922164389425
2019-07-14,159.33367919921875,7.617904162207928
2019-07-17,107.86087799072266,5.847397847610334
2019-07-20,158.18934631347656,4.978741848563045
2019-07-23,94.65731048583984,6.390296089804606
2019-07-25,149.755615234375,12.780402044086717
2019-07-26,143.44436645507812,8.768363249239286
2019-07-29,107.83705139160156,5.442010982875425
2019-08-01,159.6444549560547,4.812358181349669
2019-08-04,99.18303680419922,5.769941773632192
2019-08-06,138.39915466308594,5.205034741810236
2019-08-07,122.44722747802734,4.835225811897248
2019-08-10,104.61453247070312,17.655630685790968
2019-08-13,134.9943389892578,5.765808165391979
2019-08-16,99.81237030029297,12.40542565974037
2019-08-18,131.43521118164062,8.038126111097657
2019-08-19,132.74459838867188,6.377382479345136
2019-08-22,99.45299530029297,6.996296366393167
2019-08-25,119.45547485351562,5.442463842631293
2019-08-28,105.36920928955078,9.515481527019453
2019-08-30,120.04935455322266,6.205092334932257
2019-08-31,145.36585998535156,4.906715365529599
2019-09-03,118.65644836425781,7.579319265481942
2019-09-06,146.762939453125,7.517914993701536
2019-09-09,92.08585357666016,10.351883725220997
2019-09-11,113.83390808105469,10.142729934828358
2019-09-12,101.72946166992188,10.090669552082112
2019-09-15,93.41114044189453,8.370449342342877
2019-09-18,96.18500518798828,5.022763992077687
2019-09-21,106.18647766113281,15.578289793539348
2019-09-23,110.03742218017578,11.37908423439382
2019-09-24,105.8069839477539,12.685850807214045
2019-09-27,98.54505157470703,7.009810505228005
2019-09-29,108.04156494140625,7.398662424969817
2019-09-30,123.27295684814453,8.786387151410029
2019-10-03,112.80139923095703,10.41184199061654
2019-10-06,109.97863006591797,17.54569640859574
2019-10-11,112.27909088134766,20.11500277348806
2019-10-12,112.5202865600586,14.623195911919817
2019-10-15,132.7298126220703,20.91555230338752
2019-10-17,107.1249008178711,22.428984994105967
2019-10-18,114.84352111816406,12.673122092097294
2019-10-23,111.18270111083984,12.327476830809662
2019-10-24,116.60090637207031,11.317897903860745
2019-10-27,111.73856353759766,7.209271793920188
2019-10-29,98.30875396728516,4.35500034731845
2019-10-30,109.67533111572266,4.778915874050471
2019-11-02,108.3392105102539,6.5136447538005315
2019-11-04,108.6628189086914,8.665424145610162
2019-11-05,108.47718048095703,9.30302804037439
2019-11-08,109.13616943359375,11.600458461199482
2019-11-10,116.25171661376953,18.678786185653856
2019-11-11,106.0744857788086,15.186436345790757
2019-11-14,111.27574920654297,15.240855500595305
2019-11-16,114.70675659179688,12.712120782009551
2019-11-17,105.75594329833984,14.13093208104666
2019-11-20,104.60455322265625,22.056624457285597
2019-11-22,108.65174865722656,11.63652670091932
2019-11-26,127.2984619140625,10.853222108957333
2019-11-29,101.27537536621094,13.051620962407505
2019-12-02,122.5479507446289,22.982365153712703
2019-12-04,109.60328674316406,19.13045976683915
2019-12-08,114.52957153320312,26.32040142509791
2019-12-10,105.1937255859375,13.193966822821618
2019-12-11,116.89750671386719,25.226317628051955
2019-12-14,121.71388244628906,19.72141332995403
2019-12-16,113.53585815429688,16.408281225384737
2019-12-17,103.49536895751953,6.475633870584323
2019-12-20,134.70071411132812,6.788771869686409
2019-12-22,106.66002655029297,7.1163579109660535
2019-12-23,116.80300903320312,3.472422973879869
2019-12-26,108.63487243652344,8.777393027607523
2019-12-28,116.01976776123047,14.299082971682939
2019-12-29,103.3397445678711,8.781358393042089
2019-12-31,98.42623138427734,13.827629737407795
2020-01-01,107.04048919677734,23.03626506529963
2020-01-07,112.78627014160156,11.40063114071371
2020-01-13,114.90188598632812,8.336056239993091
2020-01-19,122.8544921875,9.341267187418385
2020-01-25,113.29350280761719,17.56414589339457
2020-01-31,104.74242401123047,5.97258960821962
2020-02-06,133.08633422851562,12.682355905315283
2020-02-08,126.92054748535156,16.380533738518476
2020-02-09,112.14339447021484,15.574498058242362
2020-02-10,120.52330017089844,10.232215978673867
2020-02-12,103.90323638916016,19.72687488675722
2020-02-14,126.11660766601562,11.47567518364146
2020-02-15,118.28299713134766,8.678068106127666
2020-02-18,123.73186492919922,9.691535262570234
2020-02-24,128.23606872558594,5.737695393902687
2020-03-01,117.56673431396484,3.3595103146767498
2020-03-07,125.2481918334961,7.72144592993759
2020-03-13,130.0897674560547,18.71764866379463
2020-03-19,109.76182556152344,28.13373459381476
2020-03-25,124.62052154541016,25.510112819530562
2020-03-31,134.7539825439453,13.356844187376868
2020-04-06,123.83036041259766,28.224527461326492
2020-04-12,126.1168212890625,19.872052537808734
2020-04-18,120.69955444335938,26.24909532676746
2020-04-20,127.14910888671875,27.998844083708413
2020-04-21,113.84032440185547,20.622459259750062
2020-04-24,126.39077758789062,21.31734010934305
2020-04-26,127.25919342041016,30.92939837146293
2020-04-30,127.19386291503906,15.634804281617939
2020-05-06,119.52110290527344,7.626867086331622
2020-05-12,171.11538696289062,17.6136302821706
2020-05-18,207.66323852539062,14.413824736915451
2020-05-24,181.58154296875,6.532797572258207
2020-05-30,164.58944702148438,10.081228906130633
2020-06-05,182.51760864257812,9.951088584986406
2020-06-11,200.52113342285156,6.814174333975799
2020-06-17,127.86438751220703,11.552254017551888
2020-06-19,191.75537109375,8.351144061527568
2020-06-23,159.2426300048828,12.099694945790537
2020-06-25,226.234619140625,7.7946017546768
2020-06-26,198.17234802246094,7.265567431048259
2020-06-29,143.78440856933594,6.722563416448773
2020-07-01,172.6151123046875,7.749229525558819
2020-07-02,171.10861206054688,7.2254237298084885
2020-07-05,86.05548095703125,10.238858722675698
2020-07-07,152.75454711914062,5.402401654445709
2020-07-08,155.8675994873047,7.764901150157433
2020-07-11,97.64735412597656,6.002381669891641
2020-07-13,152.85549926757812,7.217897179657703
2020-07-14,156.9416961669922,6.0947212808266436
2020-07-17,105.79878234863281,10.525654545114708
2020-07-19,170.72080993652344,7.709555857778891
2020-07-20,156.11984252929688,8.358886883349403
2020-07-23,99.3396224975586,10.15286146634748
2020-07-25,144.57774353027344,8.320868594571241
2020-07-26,146.64187622070312,13.965224389637138
2020-07-31,134.87332153320312,8.851134998003277
2020-08-01,130.9209747314453,4.963208279495382
2020-08-06,105.9162368774414,6.810715748875128
2020-08-07,112.66594696044922,6.010367945344664
2020-08-12,137.31369018554688,5.435906301764197
2020-08-13,124.06085205078125,7.6193848433966815
2020-08-16,112.38658905029297,11.79376559648846
2020-08-18,165.48143005371094,7.57456318301107
2020-08-19,156.6177520751953,6.60901141017842
2020-08-22,104.83683013916016,8.622600626631701
2020-08-24,142.5977020263672,6.1388942707569845
2020-08-25,135.41677856445312,5.130517052160229
2020-08-28,103.58257293701172,7.003330343299193
2020-08-30,116.57685852050781,6.3129668987197
2020-08-31,134.0508575439453,6.650534360704254
2020-09-03,110.3754653930664,7.587546295660143
2020-09-05,104.93057250976562,6.194155100870848
2020-09-06,98.94312286376953,10.347768563335004
2020-09-09,105.18833923339844,10.140494282840542
2020-09-11,88.74748229980469,8.054335949063379
2020-09-12,90.3753662109375,9.48157814463481
2020-09-15,70.8512191772461,9.445054832133666
2020-09-17,99.94293975830078,9.350221416424835
2020-09-18,97.89299011230469,8.634628597004264
2020-09-21,88.18678283691406,16.622129967492832
2020-09-23,87.92436218261719,16.088193951299466
2020-09-24,103.55573272705078,17.262002546836406
2020-09-27,120.89034271240234,19.562154884684617
2020-09-29,129.903076171875,11.06076157540596
2020-09-30,113.6192855834961,13.888570625499579
2020-10-03,116.25177764892578,18.205559264727828
2020-10-05,80.24835968017578,15.504163227509071
2020-10-06,92.7555160522461,12.985232166647387
2020-10-09,79.42395782470703,11.568887523973858
2020-10-11,125.71611785888672,17.94131860173706
2020-10-12,116.27728271484375,19.417829043478505
2020-10-15,127.52330017089844,18.170316466480948
2020-10-17,142.56039428710938,14.237960031774733
2020-10-18,142.88192749023438,9.939233688786228
2020-10-21,133.3025665283203,13.262861443366297
2020-10-23,124.97817993164062,16.5651106727718
2020-10-24,118.75208282470703,12.091427027207422
2020-10-30,120.38363647460938,19.66815487653079
2020-11-02,124.41627502441406,26.46276792778503
2020-11-04,106.99921417236328,26.92114122344169
2020-11-05,116.56610107421875,21.159357453487946
2020-11-08,134.3662109375,25.324246774376213
2020-11-16,121.16920471191406,11.917316817212482
2020-11-22,102.67313385009766,17.758064114715726
2020-11-23,118.4250717163086,16.928085268243148
2020-11-26,96.0451431274414,17.297934043893633
2020-11-28,112.56238555908203,20.191499653727682
2020-11-29,118.93585968017578,18.025601522521757
2020-12-02,116.15840148925781,13.211932485782658
2020-12-04,114.6618423461914,15.579739280340572
2020-12-05,126.87199401855469,11.981023618468726
2020-12-08,114.80784606933594,9.581599748208053
2020-12-10,119.02462768554688,10.650720808664264
2020-12-11,113.84131622314453,10.989111336851007
2020-12-13,123.52532196044922,15.244314324882351
2020-12-14,114.26470184326172,9.294060066988575
2020-12-16,103.17366790771484,13.446592263115619
2020-12-17,112.34832000732422,12.199299125474818
2020-12-19,123.43862915039062,14.195774963375747
2020-12-20,115.1900405883789,16.055307615308003
2020-12-22,126.04581451416016,38.1525663579534
2020-12-23,103.0363998413086,25.78122431142038
2021-01-03,124.73577117919922,35.15283313158041
