,time,ice_velocity,velocity_error
3079,2022-05-13 03:00,62.691233947564044,130.35714285714286
3080,2022-05-13 04:00,61.48487817639693,130.35714285714286
3081,2022-05-13 05:00,60.31095684341741,130.3571428571429
3082,2022-05-13 06:00,59.196888083686765,130.3571428571429
3083,2022-05-13 07:00,58.17001628488974,130.35714285714283
3084,2022-05-13 08:00,57.255914096385,130.35714285714286
3085,2022-05-13 09:00,56.47663743861067,130.35714285714286
3086,2022-05-13 10:00,55.8490969708059,130.35714285714283
3087,2022-05-13 11:00,55.38373505338313,130.35714285714283
3088,2022-05-13 13:00,55.30052590887175,130.3571428571428
3089,2022-05-13 14:00,55.166020118774924,130.35714285714283
3090,2022-05-13 15:00,55.174704516995924,130.35714285714286
3091,2022-05-13 16:00,55.30679420702797,130.35714285714283
3092,2022-05-13 17:00,55.53874914909767,130.35714285714286
3093,2022-05-13 18:00,55.845328945986054,130.35714285714286
3094,2022-05-13 19:00,56.20180749913407,130.35714285714286
3095,2022-05-13 20:00,56.586187367273205,130.3571428571429
3096,2022-05-13 21:00,56.981265006526016,130.35714285714286
3097,2022-05-13 22:00,57.37639398221841,130.35714285714283
3098,2022-05-13 23:00,57.76878920607438,130.35714285714283
3099,2022-05-14 00:00,58.164207516620586,130.35714285714283
3100,2022-05-14 01:00,58.576834907301105,130.35714285714286
3101,2022-05-14 02:00,59.02824867980828,130.35714285714286
3102,2022-05-14 03:00,59.54539178213311,130.35714285714283
3103,2022-05-14 04:00,60.1576283081053,130.35714285714286
3104,2022-05-14 05:00,60.89312630474786,130.35714285714286
3105,2022-05-14 06:00,61.77500803258152,130.35714285714283
3106,2022-05-14 07:00,62.81783403607283,130.35714285714286
3107,2022-05-14 08:00,64.02502094412966,130.35714285714283
3108,2022-05-14 09:00,65.38764077474796,130.35714285714286
3109,2022-05-14 10:00,66.88479015329851,130.35714285714283
3110,2022-05-14 11:00,68.48540826021406,130.35714285714286
3111,2022-05-14 12:00,70.1511596024855,130.35714285714286
3112,2022-05-14 13:00,71.83988717926023,130.35714285714283
3113,2022-05-14 14:00,73.50912995949146,130.35714285714283
3114,2022-05-14 15:00,75.11931138367424,130.3571428571429
3115,2022-05-14 16:00,76.63633776083344,130.35714285714283
3116,2022-05-14 17:00,78.03347221693153,130.35714285714286
3117,2022-05-14 18:00,79.29245966018733,130.3571428571429
3118,2022-05-14 19:00,80.4039422232766,130.35714285714286
3119,2022-05-14 20:00,81.36723976603928,130.35714285714286
3120,2022-05-14 21:00,82.18960318130438,130.3571428571429
3121,2022-05-14 22:00,82.88504931741517,130.35714285714286
3122,2022-05-14 23:00,83.47289925266061,130.35714285714283
3123,2022-05-15 00:00,83.9761266446995,130.35714285714286
3124,2022-05-15 01:00,84.41963350514254,130.35714285714286
3125,2022-05-15 02:00,84.82854766987303,130.35714285714286
3126,2022-05-15 03:00,85.2266317262051,130.35714285714286
3127,2022-05-15 04:00,85.63486518032767,130.35714285714286
3128,2022-05-15 05:00,86.07026155169693,130.35714285714286
3129,2022-05-15 06:00,86.54495612717284,130.3571428571429
3130,2022-05-15 07:00,87.06558249207716,130.35714285714286
3131,2022-05-15 08:00,87.6329763906701,130.35714285714286
3132,2022-05-15 09:00,88.24221170767682,130.35714285714286
3133,2022-05-15 10:00,88.88298431799495,130.35714285714286
3134,2022-05-15 11:00,89.54034631731906,130.35714285714286
3135,2022-05-15 12:00,90.19576734480214,130.35714285714286
3136,2022-05-15 13:00,90.82848055228527,130.35714285714286
3137,2022-05-15 14:00,91.4170410734459,130.35714285714286
3138,2022-05-15 15:00,91.94099021107668,130.3571428571429
3139,2022-05-15 16:00,92.38250335036089,130.3571428571429
3140,2022-05-15 17:00,92.72789316688832,130.35714285714283
3141,2022-05-15 18:00,92.9688346175331,130.35714285714286
3142,2022-05-15 19:00,93.10320989364116,130.35714285714283
3143,2022-05-15 20:00,93.1354953411645,130.35714285714283
3144,2022-05-15 21:00,93.07664930818794,130.35714285714286
3145,2022-05-15 22:00,92.94350618408758,130.3571428571429
3146,2022-05-15 23:00,92.75771821826726,130.35714285714286
3147,2022-05-16 00:00,92.54432560689024,130.35714285714286
3148,2022-05-16 01:00,92.33004429385035,130.35714285714286
3149,2022-05-16 02:00,92.14140012892042,130.35714285714286
3150,2022-05-16 03:00,92.0028286255067,130.35714285714286
3151,2022-05-16 04:00,91.93486254645757,130.35714285714283
3152,2022-05-16 05:00,91.95254880189478,130.35714285714286
3153,2022-05-16 06:00,92.06420623073555,130.35714285714283
3154,2022-05-16 07:00,92.27063962718525,130.35714285714286
3155,2022-05-16 08:00,92.56492274009753,130.35714285714286
3156,2022-05-16 09:00,92.93279482856146,130.35714285714283
3157,2022-05-16 10:00,93.35370447525649,130.35714285714286
3158,2022-05-16 11:00,93.80244866357161,130.35714285714286
3159,2022-05-16 12:00,94.25130110083404,130.35714285714283
3160,2022-05-16 12:30,94.11950634913389,131.1377245508982
3161,2022-05-16 14:00,93.88240418246288,130.35714285714286
3162,2022-05-16 15:00,94.1686009847645,130.35714285714286
3163,2022-05-16 16:00,94.40313944493597,130.35714285714286
3164,2022-05-16 17:00,94.57745936054198,130.35714285714283
3165,2022-05-16 18:00,94.69040344189737,130.35714285714283
3166,2022-05-16 19:00,94.74877229172996,130.35714285714286
3167,2022-05-16 20:00,94.76711584719058,130.35714285714286
3168,2022-05-16 21:00,94.76675904919537,130.35714285714286
3169,2022-05-16 22:00,94.7741571689862,130.35714285714286
3170,2022-05-16 23:00,94.81875408543253,130.35714285714283
3171,2022-05-17 00:00,94.93057672650266,130.35714285714286
3172,2022-05-17 01:00,95.13783972075717,130.35714285714283
3173,2022-05-17 02:00,95.46481966886518,130.35714285714286
3174,2022-05-17 03:00,95.93019710576021,130.35714285714286
3175,2022-05-17 04:00,96.54597500492372,130.35714285714286
3176,2022-05-17 05:00,97.31698024386671,130.35714285714286
3177,2022-05-17 06:00,98.24085353858732,130.35714285714286
3178,2022-05-17 07:00,99.30840153041326,130.3571428571429
3179,2022-05-17 08:00,100.50415832293407,130.3571428571429
3180,2022-05-17 09:00,101.80706016119656,130.3571428571429
3181,2022-05-17 10:00,103.19118854343337,130.35714285714286
3182,2022-05-17 11:00,104.62659434741109,130.35714285714283
3183,2022-05-17 12:00,106.08025194815419,130.35714285714286
3184,2022-05-17 13:00,107.51717895489381,130.35714285714286
3185,2022-05-17 14:00,108.90176315986415,130.35714285714286
3186,2022-05-17 15:00,110.19924276112575,130.35714285714283
3187,2022-05-17 16:00,111.37730206439441,130.35714285714286
3188,2022-05-17 17:00,112.40765134450612,130.35714285714286
3189,2022-05-17 18:00,113.2674804123351,130.35714285714283
3190,2022-05-17 19:00,113.94065941945914,130.35714285714286
3191,2022-05-17 20:00,114.41857824230961,130.35714285714286
3192,2022-05-17 21:00,114.70055498365187,130.35714285714286
3193,2022-05-17 22:00,114.79376309321651,130.35714285714286
3194,2022-05-17 23:00,114.71267425124732,130.3571428571429
3195,2022-05-18 00:00,114.47804115458351,130.35714285714283
3196,2022-05-18 01:00,114.11547270982005,130.35714285714286
3197,2022-05-18 02:00,113.65369541024343,130.35714285714283
3198,2022-05-18 03:00,113.1225993110768,130.35714285714286
3199,2022-05-18 04:00,112.55121076413411,130.35714285714283
3200,2022-05-18 05:00,111.96575028543715,130.35714285714286
3201,2022-05-18 06:00,111.38792957244631,130.35714285714286
3202,2022-05-18 07:00,110.83365685373747,130.35714285714286
3203,2022-05-18 08:00,110.31226760379654,130.35714285714283
3204,2022-05-18 09:00,109.82637180930865,130.35714285714286
3205,2022-05-18 10:00,109.37232621201099,130.35714285714283
3206,2022-05-18 11:00,108.9412743942752,130.35714285714286
3207,2022-05-18 12:00,108.52063148225689,130.35714285714286
3208,2022-05-18 13:00,108.0958450776816,130.35714285714286
3209,2022-05-18 14:00,107.6522443128671,130.35714285714286
3210,2022-05-18 15:00,107.17679367454372,130.35714285714283
3211,2022-05-18 16:00,106.65960263272241,130.35714285714286
3212,2022-05-18 17:00,106.09508387869786,130.35714285714286
3213,2022-05-18 18:00,105.48270120988447,130.35714285714283
3214,2022-05-18 19:00,104.82729455432629,130.35714285714286
3215,2022-05-18 20:00,104.13899384982106,130.3571428571429
3216,2022-05-18 21:00,103.43277236064745,130.35714285714286
3217,2022-05-18 22:00,102.72768781944285,130.35714285714286
3218,2022-05-18 23:00,102.04586952785878,130.35714285714286
3219,2022-05-19 00:00,101.41130818372191,130.35714285714286
3220,2022-05-19 01:00,100.84850493855059,130.35714285714286
3221,2022-05-19 02:00,100.38104054387914,130.3571428571429
3222,2022-05-19 03:00,100.03014000831188,130.35714285714286
3223,2022-05-19 04:00,99.81331118549909,130.35714285714286
3224,2022-05-19 05:00,99.74316778986855,130.35714285714286
3225,2022-05-19 06:00,99.82653714284915,130.3571428571429
3226,2022-05-19 07:00,100.06395636717397,130.35714285714283
3227,2022-05-19 08:00,100.44962847862845,130.35714285714283
3228,2022-05-19 09:00,100.97186780342298,130.35714285714286
3229,2022-05-19 10:00,101.61401059832514,130.35714285714283
3230,2022-05-19 11:00,102.35571000476664,130.35714285714286
3231,2022-05-19 12:00,103.17449485329233,130.35714285714286
3232,2022-05-19 13:00,104.04744024148967,130.35714285714286
3233,2022-05-19 14:00,104.9527957413318,130.35714285714286
3234,2022-05-19 15:00,105.87143396101939,130.35714285714286
3235,2022-05-19 16:00,106.7880123375289,130.35714285714286
3236,2022-05-19 17:00,107.69176516793993,130.35714285714286
3237,2022-05-19 18:00,108.5769062224003,130.35714285714286
3238,2022-05-19 19:00,109.44263096491359,130.35714285714286
3239,2022-05-19 20:00,110.29276180772156,130.35714285714286
3240,2022-05-19 21:00,111.13508351881224,130.3571428571429
3241,2022-05-19 22:00,111.98043774731023,130.35714285714286
3242,2022-05-19 23:00,112.84165272909695,130.35714285714283
3243,2022-05-20 00:00,113.73236676399682,130.35714285714286
3244,2022-05-20 01:00,114.66581229755705,130.35714285714283
3245,2022-05-20 02:00,115.65361567507874,130.35714285714286
3246,2022-05-20 03:00,116.70465562117543,130.3571428571429
3247,2022-05-20 04:00,117.82403321582291,130.35714285714286
3248,2022-05-20 05:00,119.01219518236502,130.35714285714286
3249,2022-05-20 06:00,120.26426866130419,130.35714285714286
3250,2022-05-20 07:00,121.56965635227319,130.35714285714286
3251,2022-05-20 08:00,122.91193358284549,130.3571428571429
3252,2022-05-20 09:00,124.26908958040178,130.35714285714283
3253,2022-05-20 10:00,125.61411435724732,130.35714285714286
3254,2022-05-20 11:00,126.91592287083834,130.35714285714286
3255,2022-05-20 12:00,128.14056937707173,130.35714285714286
3256,2022-05-20 13:00,129.2526889594419,130.35714285714283
3257,2022-05-20 14:00,130.21708621996922,130.35714285714283
3258,2022-05-20 15:00,131.00036848387808,130.3571428571429
3259,2022-05-20 16:00,131.5725506071436,130.35714285714286
3260,2022-05-20 17:00,131.908533133408,130.3571428571429
3261,2022-05-20 18:00,131.98938947712924,130.3571428571429
3262,2022-05-20 18:30,132.09372467895935,131.1377245508982
3263,2022-05-20 20:00,131.06027566672327,130.35714285714286
3264,2022-05-20 21:00,130.54799821594727,130.35714285714286
3265,2022-05-20 22:00,129.77486535264023,130.35714285714283
3266,2022-05-20 23:00,128.75340027429004,130.35714285714283
3267,2022-05-21 00:00,127.50426769856135,130.35714285714283
3268,2022-05-21 01:00,126.0557563105913,130.35714285714286
3269,2022-05-21 02:00,124.44287584696671,130.3571428571429
3270,2022-05-21 03:00,122.7060701236458,130.35714285714286
3271,2022-05-21 04:00,120.88958599228685,130.35714285714286
3272,2022-05-21 05:00,119.03955818096263,130.35714285714286
3273,2022-05-21 06:00,117.20190321983941,130.3571428571429
3274,2022-05-21 07:00,115.42016226638523,130.3571428571429
3275,2022-05-21 08:00,113.73344456288623,130.35714285714283
3276,2022-05-21 09:00,112.1746482874767,130.35714285714286
3277,2022-05-21 10:00,110.76912101647657,130.3571428571429
3278,2022-05-21 11:00,109.53388658073771,130.35714285714286
3279,2022-05-21 12:00,108.4775093841424,130.35714285714286
3280,2022-05-21 13:00,107.60057618406786,130.35714285714286
3281,2022-05-21 14:00,106.8967148959936,130.35714285714286
3282,2022-05-21 15:00,106.35399048437338,130.35714285714286
3283,2022-05-21 16:00,105.9564907707498,130.35714285714286
3284,2022-05-21 17:00,105.68591885565435,130.35714285714286
3285,2022-05-21 18:00,105.5230256697208,130.35714285714286
3286,2022-05-21 19:00,105.4487787284432,130.3571428571429
3287,2022-05-21 20:00,105.44520707014613,130.35714285714286
3288,2022-05-21 21:00,105.4959209314771,130.35714285714286
3289,2022-05-21 22:00,105.58634072678625,130.35714285714286
3290,2022-05-21 23:00,105.70369728554742,130.35714285714283
3291,2022-05-22 00:00,105.83687741735143,130.35714285714286
3292,2022-05-22 01:00,105.97618595059478,130.3571428571429
3293,2022-05-22 02:00,106.1130974779439,130.35714285714286
3294,2022-05-22 03:00,106.2400423135316,130.35714285714286
3295,2022-05-22 04:00,106.35027201740515,130.3571428571429
3296,2022-05-22 05:00,106.43782283398565,130.35714285714286
3297,2022-05-22 06:00,106.49758019793661,130.35714285714286
3298,2022-05-22 07:00,106.52543819126026,130.35714285714286
3299,2022-05-22 08:00,106.51852638829665,130.3571428571429
