,S,STD
2017-04-07,80.21075439453125,10.333140573587341
2017-04-10,94.8099594116211,14.87321646902593
2017-04-12,75.32595825195312,8.933455857515575
2017-04-16,91.82035064697266,9.036655109699419
2017-04-19,74.79539489746094,29.752139906090516
2017-04-22,112.75041198730469,20.99932396370918
2017-04-24,75.96385192871094,22.444763809698813
2017-04-28,92.15199279785156,22.554872047470255
2017-05-01,76.44010925292969,27.34829144173777
2017-05-04,74.62708282470703,44.616749450326225
2017-05-10,86.90789031982422,22.343788971178643
2017-05-24,102.20623016357422,20.08207469763038
2017-05-28,96.76580810546875,10.030984571772555
2017-06-09,151.6077117919922,7.437219123692356
2017-06-15,116.25749969482422,5.76185680946634
2017-06-21,127.48148345947266,3.9817054375837473
2017-06-27,127.2325210571289,8.949602452548016
2017-07-03,104.79792785644531,5.370066600592145
2017-07-06,125.22534942626953,5.373634333155249
2017-07-09,128.1349639892578,4.5971943801608415
2017-07-15,128.19390869140625,5.688127407480257
2017-07-18,124.85575866699219,2.7354936288740563
2017-07-21,114.8017349243164,8.378246769825713
2017-07-27,114.46898651123047,4.999110621395519
2017-08-04,128.81002807617188,3.1168804259995944
2017-08-08,89.9548110961914,3.3943847673891017
2017-08-10,104.95330810546875,4.212654779053632
2017-08-14,92.39845275878906,8.888514825014227
2017-08-16,124.07183074951172,8.507334945982835
2017-08-17,130.48565673828125,5.428057538664852
2017-08-20,91.52369689941406,8.352371393822976
2017-08-23,109.65313720703125,4.393904730301931
2017-08-26,122.30792236328125,4.381832154244229
2017-08-28,126.84529113769531,5.5373658312097565
2017-09-01,124.06283569335938,4.46586685731477
2017-09-04,144.66712951660156,6.194097531951457
2017-09-07,82.12003326416016,7.78889415662657
2017-09-09,114.33902740478516,6.473152545103012
2017-09-15,99.994384765625,7.932657853673605
2017-09-21,106.70004272460938,8.330717242798594
2017-09-22,106.64967346191406,9.98432696045045
2017-09-25,91.42700958251953,11.340511822405546
2017-09-27,96.88868713378906,9.740711821613264
2017-09-28,99.66340637207031,10.79827109454557
2017-10-01,81.30311584472656,8.834861590086836
2017-10-03,79.0078353881836,10.654635938790694
2017-10-04,62.523860931396484,8.815464698486755
2017-10-09,77.79351043701172,8.382413158634188
2017-10-10,76.21095275878906,12.447457841405308
2017-10-15,83.11445617675781,6.572044608921687
2017-10-16,88.65375518798828,7.401277397587813
2017-10-21,80.74071502685547,16.083853457888626
2017-10-22,76.44203186035156,11.296875226470718
2017-10-25,93.79096984863281,14.456147464088241
2017-10-27,94.22621154785156,22.608639275657136
2017-10-28,84.40752410888672,16.20661630462501
2017-11-02,94.51835632324219,24.064690335553028
2017-11-06,105.00650787353516,15.029234223685116
2017-11-08,81.99055480957031,20.604679158026272
2017-11-09,86.29344940185547,16.70084881798634
2017-11-12,96.80442810058594,12.675504252549397
2017-11-14,92.76423645019531,14.284076485932284
2017-11-20,77.1876449584961,18.344946065788307
