,S,STD
2016-01-09,95.56977844238281,10.308679431120936
2016-01-16,102.73948669433594,9.65764041809027
2016-01-21,100.98668670654297,12.431019345846503
2016-02-02,88.22868347167969,6.920929489474055
2016-02-09,102.78242492675781,7.546840218307658
2016-02-14,96.93275451660156,9.758170620028544
2016-02-21,104.68717193603516,13.034687697614153
2016-02-24,93.36701965332031,6.693620157532316
2016-02-26,103.59727478027344,13.912222781726735
2016-03-04,101.20551300048828,4.68028658716919
2016-03-09,98.76317596435547,10.849662835971982
2016-03-16,89.14501953125,7.296490994740322
2016-03-21,102.20415496826172,9.771666537045538
2016-03-28,109.83209228515625,5.12762934820272
2016-04-02,90.35317993164062,12.240543321433272
2016-04-09,104.10484313964844,27.425667030173305
2016-04-14,117.70848083496094,21.781643035426267
2016-04-17,118.58486938476562,33.172905605617544
2016-05-03,118.85560607910156,8.747569422425691
2016-05-27,99.28764343261719,9.181277624809693
2016-06-04,160.89700317382812,9.337174515749227
2016-06-08,261.0908203125,7.949855269196727
2016-07-05,126.79582977294922,7.393496371167958
2016-07-10,130.76083374023438,6.531688530857384
2016-07-17,148.3973388671875,4.114159281061797
2016-07-22,126.42518615722656,3.725564847407403
2016-07-26,92.09817504882812,3.510134408830853
2016-07-29,104.40135192871094,3.7863260892746284
2016-08-03,116.35577392578125,3.8562458797499306
2016-08-07,78.93807983398438,4.681581812064633
2016-08-15,95.94454193115234,4.647966344394725
2016-08-19,86.1258544921875,3.3121507491646676
2016-08-31,86.06369018554688,8.877618227486218
2016-09-03,64.06694030761719,12.635630055711099
2016-09-20,40.7205810546875,10.773592744408417
2016-09-24,58.719329833984375,11.490289118979392
2016-10-12,66.62255859375,11.37162821824168
2016-10-14,63.63513946533203,10.736188893185172
2016-10-30,70.81085205078125,32.29621801235399
2016-11-07,52.818416595458984,23.283601446916958
2016-11-11,63.4467887878418,20.069904311385383
2016-11-14,73.89241790771484,14.303621096175222
2016-11-17,73.87771606445312,9.90719470571321
2016-11-23,72.10804748535156,13.769237387322004
2016-11-26,73.51976013183594,14.984662492724496
2016-11-29,73.51878356933594,10.048463417116174
2016-12-05,75.77171325683594,13.309329766816646
2016-12-08,47.648460388183594,16.306600039371325
2016-12-13,64.89104461669922,10.412350695761457
2016-12-20,75.98019409179688,10.216304113644604
2016-12-23,71.86569213867188,14.84044174781525
2016-12-25,74.05420684814453,7.619219164242427
2016-12-29,74.32302856445312,9.778979244922365
2017-01-01,67.06980895996094,12.441838068353109
2017-01-04,79.77519226074219,10.14254297654223
2017-01-06,58.385009765625,13.386933118406587
2017-01-10,83.046142578125,10.034292828224823
2017-01-13,71.27306365966797,11.124054501828478
2017-01-16,82.72125244140625,8.679004343339678
2017-01-22,58.02580261230469,12.557910750175697
2017-01-28,83.59051513671875,17.051244706121402
2017-02-03,80.10903930664062,17.291604800133072
2017-02-06,64.75804138183594,4.379745421554131
2017-02-09,78.69351959228516,17.014780130886727
2017-02-12,74.40110778808594,4.425962410494454
2017-02-15,91.12811279296875,19.73978469308145
2017-02-18,64.95822143554688,6.582213569504766
2017-03-05,79.30215454101562,8.921879462560321
2017-03-07,86.85978698730469,6.9280464533687365
2017-03-11,82.10935974121094,6.782158746951813
2017-03-14,61.213165283203125,10.677417059155822
2017-03-17,82.86788177490234,24.551683705778544
2017-03-19,77.35395812988281,13.414266524828198
2017-03-26,60.79201126098633,15.164581008450783
2017-03-29,80.40235137939453,15.899521267595551
2017-03-31,75.50373077392578,9.95860918990958
2017-04-07,70.52533721923828,10.295905022152837
2017-04-10,86.00192260742188,16.165380249153586
2017-04-12,90.32087707519531,13.593636519568562
2017-04-16,84.40271759033203,7.9521041757693816
2017-04-22,99.57852935791016,25.407256922680872
2017-04-28,95.1395263671875,24.346872553134606
2017-05-04,42.67028045654297,74.59104130342308
2017-05-10,88.88685607910156,21.970630001988425
2017-05-16,138.4685516357422,10.410300093230802
2017-05-24,139.15066528320312,15.318306330743061
2017-05-25,131.8234100341797,14.294054419563846
2017-05-28,117.08953857421875,13.146002114278076
2017-06-09,189.52891540527344,7.313154384191271
2017-06-21,163.84991455078125,5.127054589546174
2017-06-27,155.91726684570312,9.768549114081324
2017-07-03,123.92778015136719,5.959142631382619
2017-07-06,125.73190307617188,5.230634657111629
2017-07-09,158.00314331054688,4.176989159847091
2017-07-15,140.6981201171875,5.360677052730416
2017-07-18,160.25831604003906,3.0241489955472645
2017-07-21,134.36941528320312,8.593877523201883
2017-07-27,118.63732147216797,6.231474124344941
2017-08-04,135.06826782226562,3.286648229856374
2017-08-08,97.01513671875,2.731125423201588
2017-08-10,116.6041259765625,3.722563732474217
2017-08-11,118.39900207519531,3.3950879245118863
2017-08-14,92.82792663574219,9.99657118246481
2017-08-16,99.57955932617188,6.736354809447201
2017-08-17,101.70579528808594,5.982915677968384
2017-08-20,76.76628112792969,8.847151471916233
2017-08-23,101.96958923339844,4.437582175348384
2017-08-26,134.3719940185547,5.50648750784535
2017-08-28,149.43978881835938,5.429322102188211
2017-09-07,70.88618469238281,6.661159396512009
