time,2022,2021,2020,2019,2018,2016,2015
13/03/2022,4.54E-07,7.43E-07,3.03E-07,5.26E-07,3.39E-07,1.49E-07,2.15E-07
14/03/2022,5.76E-07,1.01E-06,8.18E-07,1.17E-06,2.50E-07,5.88E-07,7.32E-07
15/03/2022,5.30E-07,4.31E-07,7.52E-07,5.00E-07,4.28E-07,7.48E-07,5.67E-07
16/03/2022,7.00E-07,7.47E-07,5.27E-07,5.31E-07,2.15E-07,1.43E-06,1.72E-06
17/03/2022,1.05E-06,1.36E-06,1.99E-06,3.01E-06,1.09E-06,4.66E-07,7.12E-05
18/03/2022,1.23E-06,7.14E-07,9.21E-07,9.95E-07,1.43E-06,1.32E-06,2.84E-06
19/03/2022,6.88E-07,1.06E-06,1.67E-06,6.73E-07,2.78E-06,1.17E-06,1.49E-06
20/03/2022,7.40E-07,8.74E-07,1.04E-06,5.47E-07,3.18E-06,9.26E-07,6.49E-07
21/03/2022,5.93E-07,8.86E-07,0.000547194,4.19E-07,1.94E-06,2.23E-06,3.00E-07
22/03/2022,1.87E-07,2.00E-06,1.04E-06,3.91E-07,8.45E-07,5.10E-07,1.87E-06
23/03/2022,9.45E-07,2.02E-06,8.35E-07,1.01E-06,1.02E-06,5.00E-07,3.20E-06
24/03/2022,3.36E-06,1.29E-07,1.21E-06,2.19E-06,4.26E-07,4.52E-07,2.42E-06
25/03/2022,3.32E-07,8.69E-07,1.28E-06,2.12E-06,8.49E-07,7.45E-07,1.71E-06
26/03/2022,7.95E-07,2.87E-07,1.52E-06,0.000147064,4.05E-07,5.30E-07,4.52E-07
27/03/2022,1.79E-06,9.83E-07,1.26E-06,1.05E-06,7.84E-08,2.10E-06,2.17E-06
28/03/2022,7.36E-07,1.07E-06,0.000413711,1.13E-06,1.20E-06,2.77E-06,1.07E-06
29/03/2022,2.79E-06,1.94E-06,0.002974389,1.26E-06,5.51E-07,0.000456332,3.20E-07
30/03/2022,2.81E-06,2.27E-06,9.49E-07,8.02E-07,4.35E-07,6.77E-07,4.40E-07
31/03/2022,0.000194379,4.81E-07,1.47E-06,1.34E-06,1.36E-06,1.58E-06,4.37E-07
01/04/2022,8.32E-05,0.000208327,1.53E-06,1.64E-06,2.79E-07,2.06E-07,5.85E-07
02/04/2022,0.002378973,0.000181285,2.46E-07,0.005122622,9.31E-07,2.65E-07,3.54E-07
03/04/2022,0.002639609,6.72E-07,1.45E-07,2.50E-06,1.01E-06,1.03E-06,4.57E-06
04/04/2022,1.55E-06,1.13E-06,8.12E-07,3.17E-06,1.33E-06,2.84E-07,3.04E-06
05/04/2022,9.61E-07,2.27E-06,1.25E-06,1.51E-06,6.32E-07,6.11E-07,2.20E-06
06/04/2022,1.85E-06,0.001268095,2.57E-07,6.38E-06,3.50E-06,6.94E-07,4.40E-06
07/04/2022,8.27E-07,1.97E-06,5.46E-07,5.21E-06,2.33E-06,8.35E-07,1.42E-06
08/04/2022,1.45E-06,0.000114945,8.72E-07,1.13E-06,1.30E-06,1.88E-06,6.18E-07
09/04/2022,1.16E-06,0.000986408,1.12E-06,8.79E-06,4.18E-06,7.66E-07,0.000454237
10/04/2022,1.74E-06,0.000335489,3.12E-06,0.000229282,2.14E-06,9.87E-07,0.014064241
11/04/2022,1.87E-06,1.34E-06,0.000105715,5.26E-07,1.20E-06,1.01E-06,0.035658314
12/04/2022,,0.004274571,0.003085619,9.00E-07,9.21E-08,1.36E-06,0.013219537
13/04/2022,5.83E-07,0.007595188,1.93E-06,7.23E-05,8.11E-07,1.19E-06,0.008181458
14/04/2022,2.69E-06,1.03E-06,1.49E-06,0.000694052,8.90E-07,9.33E-07,0.011162126
15/04/2022,8.31E-07,1.28E-06,1.06E-06,0.000488287,1.35E-06,2.58E-06,0.00132307
16/04/2022,4.39E-07,1.05E-06,1.87E-06,1.68E-06,2.52E-06,3.24E-06,0.008544041
17/04/2022,1.50E-06,1.03E-06,9.25E-07,1.44E-06,5.50E-07,1.57E-07,0.001251764
18/04/2022,7.83E-07,2.03E-06,2.79E-06,1.06E-06,1.21E-07,6.85E-07,1.95E-06
19/04/2022,1.28E-06,8.14E-07,1.12E-06,4.98E-07,1.64E-06,5.56E-07,0.000206542
20/04/2022,1.22E-06,0.00048674,2.04E-06,6.10E-07,0.000466258,1.45E-06,4.72E-07
21/04/2022,0.000283035,8.54E-07,0.000313968,2.99E-06,0.000940983,4.68E-07,2.22E-07
22/04/2022,1.30E-06,1.63E-05,0.001132797,1.73E-06,5.75E-05,3.39E-07,0.003206887
23/04/2022,0.001609946,0.003121745,0.004632621,1.23E-06,0.001353385,3.21E-06,0.010156096
24/04/2022,0.001382257,0.022028924,0.002807207,5.34E-07,0.000501121,0.006705096,0.018069961
25/04/2022,0.003513712,0.03705324,0.003452845,2.59E-06,1.86E-06,0.006366352,0.018357013
26/04/2022,0.00036547,0.040025184,1.29E-06,1.01E-06,1.98E-06,2.42E-06,0.016736338
27/04/2022,0.002359819,0.006442304,0.000365358,0.002760698,2.42E-06,0.000181257,0.019577134
28/04/2022,0.001701648,0.002016504,0.000148932,0.004010245,2.10E-06,3.01E-06,0.018312298
29/04/2022,0.000776191,0.004095225,1.14E-06,0.008345603,1.29E-06,1.19E-06,0.01757264
30/04/2022,7.81E-07,0.004706102,7.82E-07,0.00387717,1.59E-06,2.32E-06,0.004940726
01/05/2022,4.55E-07,0.005212578,1.03E-06,0.005793975,2.74E-06,1.37E-06,0.007269773
02/05/2022,7.69E-07,0.008504098,2.87E-07,0.010737454,9.40E-07,1.64E-06,0.011313783
03/05/2022,1.71E-06,0.008429776,0.004669599,0.006773446,1.14E-06,1.44E-06,0.005829127
04/05/2022,1.22E-05,0.004356648,0.000376638,0.015660687,1.36E-06,0.009440617,0.010190355
05/05/2022,1.16E-06,0.005414936,7.50E-07,0.016754431,2.12E-06,0.009720916,0.004455326
06/05/2022,7.05E-07,0.003816085,5.37E-07,0.010436062,3.50E-07,0.007373033,0.012848166
07/05/2022,5.95E-07,0.001699253,1.79E-07,0.014438508,4.01E-07,0.00646557,0.015922333
08/05/2022,1.04E-06,0.003009833,7.98E-07,0.012457669,8.40E-07,0.010804369,0.012355146
09/05/2022,0.000492164,0.005539058,0.005693302,0.007883935,5.65E-07,0.012785076,0.013670557
10/05/2022,1.39E-06,0.006552595,0.005532452,0.004777704,3.03E-07,0.003065523,0.012958884
11/05/2022,2.27E-06,0.00500189,0.014345973,0.011303978,9.66E-07,0.003636798,0.019444422
12/05/2022,,0.002830436,0.012257347,3.66E-06,0.001397883,8.94E-07,0.024674206
13/05/2022,1.54E-07,0.001917522,0.009545722,0.001653861,2.43E-06,1.54E-06,0.025877328
14/05/2022,0.000514335,0.003954148,0.008303722,0.005609211,0.001541555,1.44E-06,0.030633501
15/05/2022,1.95E-06,0.005035494,0.011504632,0.009319045,1.35E-06,0.001372696,0.026604658
16/05/2022,0.000225723,0.006430254,0.009387707,0.010085783,0.000223052,0.003081192,0.028137851
17/05/2022,0.000552887,0.008599294,0.005820579,0.008331038,0.00133014,0.007442771,0.025433792
18/05/2022,0.000276585,0.018182433,0.006135732,0.00922653,0.0005871,0.016266156,0.027238084
19/05/2022,0.000763322,0.011484831,0.006041557,0.016767826,8.70E-07,0.028181493,0.020442979
20/05/2022,0.002191916,0.012564903,0.009725405,0.024447206,0.001764584,0.009471386,0.010095653
21/05/2022,0.004562057,0.011452883,0.009644472,0.022317031,1.77E-06,0.000957796,0.006866522
22/05/2022,0.009678963,0.004984877,0.019721722,0.025019198,0.000357506,5.75E-07,0.011769574
23/05/2022,2.70E-06,0.008332798,0.023673161,0.029406568,0.001930578,0.003689571,0.013641951
24/05/2022,0.002640559,0.000480846,0.016663072,0.027788804,0.004624319,0.009184247,0.014451572
25/05/2022,1.97E-06,0.031314593,0.010542243,0.035398018,0.000542177,0.009488349,0.009794777
26/05/2022,0.004661475,0.019037544,0.017368013,0.030732769,0.000781336,0.008865998,0.011302569
27/05/2022,0.004234564,0.054897735,0.018094446,0.029497411,0.00444285,0.004988028,0.014049102
28/05/2022,0.006715657,0.044635573,0.016989444,0.02814787,1.39E-06,0.000686812,0.012627673
29/05/2022,0.008677975,0.040858314,0.016076066,0.027348845,0.001546966,0.003172556,0.012160133
30/05/2022,0.006263444,0.027358466,0.01819705,0.026443646,0.007580984,0.005392267,0.010781437
31/05/2022,0.002345972,0.024092313,0.01913359,0.029616327,0.000345924,0.002793938,0.013981928
01/06/2022,5.16E-05,0.026064759,0.019109157,0.031139795,0.003301307,0.00478461,0.002097594
02/06/2022,0.000128451,0.030364063,0.019380414,0.018869016,0.007642164,0.004466237,0.006926513
03/06/2022,0.002725652,0.034772674,0.016216843,0.022648072,0.002210034,0.008661522,0.009208819
04/06/2022,0.005812312,0.041528665,0.029461507,0.027173644,0.01031768,0.009079662,0.006224318
05/06/2022,0.005168697,0.056424902,0.028604315,0.0277661,0.027749634,0.009141796,0.005058375
06/06/2022,0.000634876,0.039058784,0.02700495,0.023113717,0.05310225,0.010033615,0.018272868
07/06/2022,0.003596454,0.042617872,0.027440497,0.021567164,0.016604336,0.010077118,0.025133695
08/06/2022,0.009178266,0.043176193,0.022422772,0.032006337,0.018311339,0.01060135,0.028302577
09/06/2022,0.013953405,0.036785078,0.027643518,0.037360335,0.021793104,0.009417728,0.040497552
10/06/2022,0.013087037,0.029962539,0.027694157,0.033044301,0.025169432,0.013940637,0.050471763
11/06/2022,0.013727813,0.029552022,0.018046169,0.044162507,0.025947494,0.023095912,0.048657365
12/06/2022,,0.021072664,0.022846979,0.04849916,0.031841554,0.028266235,0.042523757
13/06/2022,0.004647225,0.024828149,0.025071762,0.044867597,0.030291013,0.028070102,0.038705812
14/06/2022,0.002254125,0.027940953,0.022359961,0.041932343,0.025318812,0.029779725,0.029812975
15/06/2022,0.006190713,0.021107981,0.020974779,0.03116601,0.028742688,0.030916276,0.024919034
